,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,5,3,46.888289336247155,17.891635781128997,2.0,0.0,0.0258212211950862,0.0016337872453512994,0.0458275495448824,0.002476413944661301,0.029523140133025698,0.0005623036592269006,0.02228911617788165,0.00017027172967014857
1,6,3,46.88810958693445,17.891626113088233,1.0,0.0,0.0295204508384611,0.0,0.0495468763430072,0.0,0.0294299247096538,0.0,0.0213923248165758,0.0
2,13,5,46.88683808462291,17.892082801130503,1.0,0.0,0.0183434932373675,0.0,0.0380262416203902,0.0,0.0147112748959102,0.0,0.0095557812346159,0.0
3,16,6,46.886292207502905,17.89231597237928,1.0,0.0,0.0193718393285301,0.0,0.0392983346650505,0.0,0.0156363707980669,0.0,0.0102077848795633,0.0
4,19,7,46.885746329966835,17.89254913913082,1.0,0.0,0.0203559755487214,0.0,0.0413181806083109,0.0,0.0166077960232181,0.0,0.0107435154551883,0.0
5,28,11,46.88410206312494,17.893510779558934,1.0,0.0,0.0260599045768732,0.0,0.048239175806535,0.0,0.0222550730897165,0.0,0.0147676463936518,0.0
6,31,12,46.8835561834494,17.893743925610213,1.0,0.0,0.0230761530348573,0.0,0.0441142984850425,0.0,0.0211143767085882,0.0,0.0144740040768445,0.0
7,35,15,46.88281728715804,17.8944917145178,1.0,0.0,0.0259020601002429,0.0,0.0485838439732151,0.0,0.0213309985653687,0.0,0.0138450327490486,0.0
8,38,17,46.88226477079877,17.894987003419153,1.0,0.0,0.0245330457678587,0.0,0.0479228234845769,0.0,0.0220060932804974,0.0,0.0147152779250399,0.0
9,43,27,46.881299645757174,17.897560148192735,1.0,0.0,0.0333468898049279,0.0,0.0566381624046701,0.0,0.0281908204371115,0.0,0.0194060146191911,0.0
10,47,30,46.88056072611656,17.898307853539688,1.0,0.0,0.031648808859226,0.0,0.0534179226672061,0.0,0.0300733723831544,0.0,0.0216509862332695,0.0
11,49,32,46.88018794279826,17.89881277201656,1.0,0.0,0.0302122651856949,0.0,0.0515275694034854,0.0,0.0308339998896626,0.0,0.0227283871754727,0.0
12,51,33,46.87982180196,17.899055538580683,1.0,0.0,0.0264279438160298,0.0,0.0474198661422368,0.0,0.0277156814551465,0.0,0.0202483151913046,0.0
13,51,34,46.879815157384755,17.89931768350754,2.0,0.0,0.0249795260933248,0.0008032785455192003,0.04545150778594325,0.0009828064095951522,0.027099420281607653,0.00022591881082285013,0.019963429713822,9.028825546100044e-05
14,52,35,46.879628763892335,17.899570136633365,18.0,0.0,0.023342698773430898,0.0012525990756689582,0.0432720090832619,0.0016005844186205305,0.0264445549261998,0.0006484381868227748,0.019767754548095498,0.0004275092108368893
15,52,36,46.87962211815944,17.899832280500604,11.0,0.0,0.0224911013600606,0.0008441294372741057,0.0419810442987402,0.0012028225790928705,0.0264881553769505,0.000318760102356143,0.0198464714015748,0.00015612415913005668
