,timestamp,lat,lon,solar_elevation,q_1,q_2,q_3
0,2019-06-22 13:14:30,46.8800859333,17.8984534,52.9128539529,1.0,1.0,0.0
1,2019-06-22 13:14:47,46.88033495,17.8979407833,52.8545651185,1.0,1.0,1.0
2,2019-06-22 13:15:12,46.8807078833,17.8969844,52.8084510963,1.0,1.0,1.0
3,2019-06-22 13:15:35,46.8809030667,17.8960408833,52.7449713182,1.0,1.0,1.0
4,2019-06-22 13:15:51,46.8811590833,17.89538525,52.6909581822,1.0,1.0,1.0
5,2019-06-22 13:16:15,46.8815499667,17.8946122167,52.6482421791,1.0,1.0,1.0
6,2019-06-22 13:16:40,46.8820508333,17.8938062167,52.5843355142,0.0,0.0,0.0
7,2019-06-22 13:17:10,46.8827602667,17.8929629,52.5067548105,1.0,1.0,1.0
8,2019-06-22 13:17:36,46.8834299833,17.89253745,52.4424519945,1.0,1.0,1.0
9,2019-06-22 13:17:54,46.8839279833,17.8922692667,52.3782516314,0.0,0.0,0.0
10,2019-06-22 13:18:24,46.8848047667,17.8920059,52.3177703063,1.0,1.0,1.0
11,2019-06-22 13:19:10,46.8861531833,17.8919253833,52.1940516748,0.0,0.0,0.0
12,2019-06-22 13:19:35,46.8869169333,17.8918846667,52.1348339347,0.0,0.0,0.0
13,2019-06-22 13:20:05,46.88781895,17.8917983333,52.0564028725,1.0,1.0,1.0
14,2019-06-22 13:20:28,46.8882513,17.8917327,51.9974344343,0.0,0.0,0.0
15,2019-06-22 13:20:53,46.8883766167,17.89166815,51.9325647126,1.0,1.0,1.0
16,2019-06-22 13:21:11,46.8883845667,17.8916678167,51.867442274,1.0,1.0,0.0
17,2019-06-22 13:21:36,46.8884014333,17.8916879833,51.8201022328,1.0,1.0,1.0
18,2019-06-22 13:22:01,46.8884144667,17.8916302333,51.7554169263,1.0,1.0,0.0
19,2019-06-22 13:22:42,46.8883766333,17.8916545167,51.6502183527,1.0,1.0,0.0
20,2019-06-22 13:23:05,46.8884282167,17.89165165,51.5855911028,1.0,1.0,0.0
21,2019-06-22 13:23:28,46.8884222667,17.8916636833,51.5258645136,0.0,0.0,0.0
22,2019-06-22 13:23:51,46.88840225,17.8916569333,51.470782453,0.0,0.0,0.0
23,2019-06-22 13:24:39,46.8884150833,17.8916583333,51.3404282927,1.0,1.0,0.0
24,2019-06-22 13:25:04,46.8884158333,17.8916400667,51.2807631752,0.0,0.0,0.0
25,2019-06-22 13:25:20,46.8884274167,17.8916304833,51.2213371144,0.0,0.0,0.0
26,2019-06-22 13:25:37,46.8884053,17.8916643667,51.1774975452,1.0,1.0,0.0
27,2019-06-22 13:26:23,46.8878677333,17.89178515,51.0742114245,0.0,0.0,0.0
28,2019-06-22 13:26:42,46.8873945667,17.8919446333,51.0089523821,1.0,1.0,1.0
29,2019-06-22 13:27:03,46.8867993,17.8921939333,50.9533034158,1.0,1.0,1.0
30,2019-06-22 13:27:27,46.8860635333,17.8925032833,50.9093921297,1.0,1.0,1.0
31,2019-06-22 13:27:52,46.8853282333,17.8930453167,50.8436242382,0.0,0.0,0.0
32,2019-06-22 13:28:10,46.8848902167,17.8935574333,50.7776343655,1.0,1.0,1.0
33,2019-06-22 13:28:27,46.8844188833,17.8940411667,50.7334327963,1.0,1.0,1.0
34,2019-06-22 13:28:52,46.8837083667,17.8946293,50.6853072834,1.0,1.0,1.0
35,2019-06-22 13:29:17,46.8829647667,17.8950910667,50.6196008636,0.0,0.0,0.0
36,2019-06-22 13:29:59,46.8821228833,17.8963594833,50.4910225524,1.0,1.0,0.0
37,2019-06-22 13:30:16,46.8817235,17.8968039333,50.4463906813,1.0,1.0,1.0
38,2019-06-22 13:30:32,46.881273,17.8972259167,50.4020354328,1.0,1.0,1.0
39,2019-06-22 13:30:49,46.8809129333,17.8977169333,50.3570483919,1.0,1.0,1.0
40,2019-06-22 13:31:06,46.88052875,17.8982945167,50.3122525962,1.0,1.0,1.0
41,2019-06-22 13:31:30,46.8801779667,17.8990416167,50.2673987439,1.0,1.0,1.0
42,2019-06-22 13:31:47,46.8800283,17.8994230333,50.2050800979,1.0,1.0,1.0
43,2019-06-22 13:32:04,46.8799702833,17.8995724,50.1608819438,1.0,1.0,1.0
44,2019-06-22 13:32:20,46.8799083,17.8996669,50.1164344878,1.0,1.0,0.0
45,2019-06-22 13:32:37,46.8798627833,17.8997375,50.0717104091,0.0,0.0,0.0
46,2019-06-22 13:32:54,46.8798536833,17.8997649833,50.0272424625,0.0,0.0,0.0
47,2019-06-22 13:33:12,46.8798253833,17.8997947167,49.9787856854,0.0,0.0,0.0
48,2019-06-22 13:33:29,46.8798184667,17.89980225,49.9340172105,0.0,0.0,0.0
49,2019-06-22 13:33:47,46.8798182667,17.8998024667,49.8855194523,0.0,0.0,0.0
50,2019-06-22 13:34:18,46.8798176833,17.8998432,49.8239794479,0.0,0.0,0.0
51,2019-06-22 13:34:36,46.8797968167,17.8998252833,49.7565859714,0.0,0.0,0.0
52,2019-06-22 13:34:52,46.8797869,17.89979485,49.713859723,0.0,0.0,0.0
53,2019-06-22 13:35:09,46.8797812833,17.8998232667,49.6694805689,0.0,0.0,0.0
54,2019-06-22 13:35:34,46.8798092,17.899813,49.6213721315,0.0,0.0,0.0
55,2019-06-22 13:35:57,46.8798099833,17.8998177833,49.5546172776,0.0,0.0,0.0
56,2019-06-22 13:37:55,46.87980545,17.899834,49.2260237068,0.0,0.0,0.0
57,2019-06-22 13:38:12,46.87982255,17.8998054333,49.1803775526,0.0,0.0,0.0
58,2019-06-22 13:38:37,46.8798272,17.89981235,49.1317602661,0.0,0.0,0.0
59,2019-06-22 13:39:03,46.87981805,17.8998761833,49.0686493182,0.0,0.0,0.0
60,2019-06-22 13:39:24,46.8797954167,17.89984605,48.9900304257,0.0,0.0,0.0
61,2019-06-22 13:39:47,46.8797795167,17.8998150167,48.9451014414,0.0,0.0,0.0
62,2019-06-22 13:40:12,46.87978435,17.8998307667,48.8781314366,0.0,0.0,0.0
63,2019-06-22 13:40:40,46.8797723833,17.8997973167,48.7969717137,0.0,0.0,0.0
64,2019-06-22 13:41:05,46.87979715,17.8998061333,48.7358210301,0.0,0.0,0.0
65,2019-06-22 13:41:53,46.8797792167,17.89982315,48.6010784733,0.0,0.0,0.0
66,2019-06-22 13:42:18,46.8797863,17.89985255,48.539798016,0.0,0.0,0.0
67,2019-06-22 13:42:41,46.8797747333,17.89981765,48.4726265206,0.0,0.0,0.0
68,2019-06-22 13:42:58,46.87976735,17.8997923,48.4158983845,0.0,0.0,0.0
69,2019-06-22 13:43:23,46.87975835,17.89976965,48.365583796,0.0,0.0,0.0
70,2019-06-22 13:43:40,46.879752,17.89975485,48.3020664518,0.0,0.0,0.0
71,2019-06-22 13:43:57,46.8797428833,17.8997528,48.2565500711,0.0,0.0,0.0
72,2019-06-22 13:44:14,46.87972425,17.89977925,48.2112659169,0.0,0.0,0.0
73,2019-06-22 13:44:31,46.8797397833,17.8997971333,48.1651518948,0.0,0.0,0.0
74,2019-06-22 13:44:48,46.87978215,17.8997830333,48.1198370047,0.0,0.0,0.0
75,2019-06-22 13:45:04,46.8797968667,17.8997934833,48.0745016241,0.0,0.0,0.0
76,2019-06-22 13:45:21,46.8798043833,17.89979715,48.0291525831,0.0,0.0,0.0
77,2019-06-22 13:45:38,46.8797936333,17.8997995667,47.9840596742,0.0,0.0,0.0
78,2019-06-22 13:45:55,46.8797896667,17.8998242333,47.9389360294,0.0,0.0,0.0
79,2019-06-22 13:46:22,46.87979985,17.8998108333,47.8832699877,0.0,0.0,0.0
80,2019-06-22 13:46:47,46.87978835,17.89980945,47.817027398,0.0,0.0,0.0
81,2019-06-22 13:47:04,46.8797837,17.8998121833,47.75210645,0.0,0.0,0.0
82,2019-06-22 13:47:27,46.87978955,17.8998176333,47.7066276354,0.0,0.0,0.0
83,2019-06-22 13:47:46,46.8797813667,17.8998276167,47.6383906305,0.0,0.0,0.0
84,2019-06-22 13:48:03,46.8797853833,17.8998337833,47.5926010423,0.0,0.0,0.0
85,2019-06-22 13:48:19,46.8797889167,17.89983665,47.5470675862,0.0,0.0,0.0
86,2019-06-22 13:48:36,46.8797799167,17.8998269,47.5015272999,0.0,0.0,0.0
87,2019-06-22 13:48:53,46.8797912,17.8998226333,47.4567759005,0.0,0.0,0.0
88,2019-06-22 13:49:10,46.8797806333,17.89982795,47.4109248406,0.0,0.0,0.0
89,2019-06-22 13:49:26,46.8797586833,17.8998486667,47.3658626675,0.0,0.0,0.0
90,2019-06-22 13:49:43,46.8797450333,17.8998453667,47.3210702869,0.0,0.0,0.0
91,2019-06-22 13:49:59,46.8797599167,17.8998196333,47.2776234536,0.0,0.0,0.0
92,2019-06-22 13:50:25,46.8797563333,17.8997868333,47.2246553366,0.0,0.0,0.0
93,2019-06-22 13:53:37,46.8797847333,17.8997529167,46.7029176765,0.0,0.0,0.0
94,2019-06-22 13:53:55,46.8797876667,17.89978025,46.6349402188,0.0,0.0,0.0
95,2019-06-22 13:54:12,46.8798042833,17.8997810667,46.5885188381,0.0,0.0,0.0
96,2019-06-22 13:54:29,46.87982615,17.89976615,46.5423638348,0.0,0.0,0.0
97,2019-06-22 13:54:45,46.8798143333,17.8997619,46.4967415862,0.0,0.0,0.0
98,2019-06-22 13:55:02,46.87981485,17.8997654833,46.4519184698,0.0,0.0,0.0
99,2019-06-22 13:55:19,46.8798081167,17.8997689167,46.4054390325,0.0,0.0,0.0
100,2019-06-22 13:55:36,46.87980555,17.8997376,46.3592396329,0.0,0.0,0.0
101,2019-06-22 13:55:52,46.8798338833,17.899676,46.3130368183,0.0,0.0,0.0
102,2019-06-22 13:56:09,46.8798534833,17.8996475333,46.2673496829,0.0,0.0,0.0
103,2019-06-22 13:56:26,46.8798314167,17.8996373667,46.2213722645,0.0,0.0,0.0
104,2019-06-22 13:56:43,46.8798413833,17.8996191667,46.1753743556,0.0,0.0,0.0
105,2019-06-22 13:57:00,46.8798807333,17.8996394667,46.1293320504,0.0,0.0,0.0
106,2019-06-22 13:57:16,46.8798587833,17.8996658667,46.0832863301,0.0,0.0,0.0
107,2019-06-22 13:57:33,46.8798492833,17.8996958167,46.0385895721,0.0,0.0,0.0
108,2019-06-22 13:57:50,46.87984265,17.8997136667,45.9919667009,0.0,0.0,0.0
109,2019-06-22 13:58:07,46.87981905,17.89975695,45.9453199239,0.0,0.0,0.0
110,2019-06-22 13:58:24,46.8798229667,17.8997436667,45.8986868074,0.0,0.0,0.0
111,2019-06-22 13:58:40,46.8798401333,17.8997404667,45.8547721061,0.0,0.0,0.0
112,2019-06-22 13:58:57,46.8798382167,17.89976665,45.8064416875,0.0,0.0,0.0
113,2019-06-22 13:59:14,46.8798610167,17.8997617,45.7614034202,0.0,0.0,0.0
114,2019-06-22 13:59:31,46.879876,17.8997368,45.7144424545,0.0,0.0,0.0
115,2019-06-22 13:59:48,46.8798667167,17.8997396833,45.6680039984,0.0,0.0,0.0
116,2019-06-22 14:00:04,46.87984835,17.8997638,45.6218182592,0.0,0.0,0.0
117,2019-06-22 14:00:21,46.87980365,17.8997849833,45.5756256898,0.0,0.0,0.0
118,2019-06-22 14:00:38,46.8797902833,17.8998313667,45.529668762,0.0,0.0,0.0
119,2019-06-22 14:00:55,46.8798037167,17.89979515,45.4834727775,0.0,0.0,0.0
120,2019-06-22 14:01:12,46.8797944667,17.8997617333,45.4372665478,0.0,0.0,0.0
