,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,4,3,46.88846908555267,17.891645449262754,90.0,0.0,0.0227769257508706,0.005819805572252398,0.0416346646618176,0.009262271315654652,0.025633246078418798,0.005536120980525382,0.01854968940180825,0.004107949500748454
1,5,3,46.888289336247155,17.891635781128997,16.0,0.0,0.0215404482826412,0.006339298262653924,0.040142042586065546,0.010886017484750639,0.024492282700182298,0.007036648818994143,0.017756415489730802,0.0053096463879784405
2,6,3,46.88810958693445,17.891626113088233,4.0,0.0,0.02598935104737485,0.0027048933783943947,0.045751691227743904,0.0035904910646991643,0.027142406178461947,0.0013432864089897131,0.019389965866160902,0.0009382212614558088
3,6,4,46.88810295848404,17.891888300111926,1.0,0.0,0.0095734437533188,0.0,0.0186220108067629,0.0,0.0100821269015923,0.0,0.0068722669196649,0.0
4,7,4,46.887923209205525,17.891878631290528,1.0,0.0,0.0146549138407454,0.0,0.0284365575408306,0.0,0.0186738555458287,0.0,0.0141201609409097,0.0
5,8,4,46.88774345991981,17.89186896256212,3.0,0.0,0.0341550241486378,0.00307699750714959,0.0608559390265375,0.005196286538431037,0.0300692185049184,0.0019462321290365703,0.0203776597023164,0.0012524432746769138
6,9,4,46.8875637106269,17.891859293926714,2.0,0.0,0.025004355829253047,0.0005711791924982498,0.044826326715310796,0.0007623553895314029,0.02411716423884525,0.00041544971387665053,0.0167380407872703,0.0004936446940307995
7,10,4,46.88738396132679,17.891849625384296,1.0,0.0,0.0100444573378788,0.0,0.0196087842752225,0.0,0.0091820571503047,0.0,0.0058367887524823,0.0
8,10,5,46.887377332442234,17.892111808820548,1.0,0.0,0.0153659172027501,0.0,0.0285670988222255,0.0,0.0144974643401909,0.0,0.0097249302276875,0.0
9,11,5,46.887197583176324,17.892102139497535,1.0,0.0,0.0262408969554269,0.0,0.0459212390454123,0.0,0.023233492162294,0.0,0.0158340790374848,0.0
10,12,4,46.88702446270497,17.891830288578433,1.0,0.0,0.0236600442414165,0.0,0.042338975938054,0.0,0.0206377984543801,0.0,0.0138394171164921,0.0
11,12,5,46.88701783390322,17.89209247026752,3.0,0.0,0.0105859118999043,0.0067262245229306895,0.0200025916964983,0.011749747944447992,0.0088544439933962,0.006356057568904147,0.0055365950845376,0.004497179590631507
12,13,4,46.88684471338325,17.891820620314988,1.0,0.0,0.0262289414099576,0.0,0.0529468845545553,0.0,0.0231584994319463,0.0,0.0153645294602397,0.0
13,13,6,46.88683145526283,17.892344981853014,2.0,0.0,0.0277074962026308,0.00020653699112710075,0.05098560867949935,0.002914353513606551,0.0239162669635859,9.073849771880013e-05,0.015916515245121998,0.00036391281671319976
14,15,5,46.88647858604069,17.892063463135457,3.0,0.0,0.0229550456732657,0.007354396109151514,0.0432203585306275,0.013718261869290399,0.0153792741213518,0.006246800832695631,0.0094025944632927,0.004311989831552197
15,15,6,46.886471956763415,17.892325642110855,1.0,0.0,0.0128311898406605,0.0,0.0240121366115725,0.0,0.0103355021374348,0.0,0.0065031662256506,0.0
16,16,7,46.886285577667316,17.892578150388125,1.0,0.0,0.0276344576265303,0.0,0.0474901003193055,0.0,0.023882149826017,0.0,0.0162421637178692,0.0
17,18,5,46.885939338113346,17.892034456840353,1.0,0.0,0.032334490115733,0.0,0.0551993142725896,0.0,0.0253986149754841,0.0,0.0169265474926013,0.0
18,18,6,46.8859327089603,17.892296633195137,3.0,0.0,0.0240691704393613,0.0010847492507539962,0.0413042269061866,0.0018787779746588938,0.0202194824499537,0.001438720350676116,0.0135760560369111,0.0011151189917364367
19,19,6,46.88575295967818,17.89228696374256,1.0,0.0,0.0107221094528685,0.0,0.0199753537715788,0.0,0.0090721013957175,0.0,0.0057514523862331,0.0
20,19,8,46.88573969965576,17.892811314426073,1.0,0.0,0.0277266428001986,0.0,0.0480903817814007,0.0,0.0231568691535534,0.0,0.0155181168227538,0.0
21,20,6,46.88557321038888,17.89227729438299,1.0,0.0,0.0247288897395289,0.0,0.0440303337437802,0.0,0.0211863622041628,0.0,0.014151987020974,0.0
