,x_index,y_index,lat,lon,n_cell,mask_cell,time_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_783,rrs_std_783
0,158,359,46.88865,17.891655,1.0,0.0,9112.0,0.0222965981966145,0.0,0.0419087420510971,0.0,0.0298817971283862,0.0,0.0045267170152118,0.0
1,159,358,46.888477,17.891384,3.0,0.0,11309.333333333334,0.02486535022905963,0.0030370203558822595,0.04576274976334633,0.003951576933277213,0.032415043933632696,0.0024860034381731073,0.0050062418888804005,0.0005893833485044103
2,159,359,46.88847,17.891645,120.0,0.0,13880.458333333334,0.026043688145636356,0.0053423561930597335,0.046325433004313174,0.008655326897505857,0.03179998378072824,0.00595837200545391,0.004845167567215341,0.0013553907859137418
3,160,359,46.88829,17.891636,19.0,0.0,15593.368421052632,0.02896909078487336,0.004006780871201888,0.05087646925168382,0.005378778487284888,0.03438089731521464,0.0033849327054795504,0.0053155184685759254,0.0008185300083047416
4,161,359,46.88811,17.891626,3.0,0.0,12688.0,0.030593516405807,0.0068321901267505624,0.05287516844068524,0.009406383863605752,0.0344997732305995,0.005918569257160039,0.005296214451887833,0.001478238441465983
5,162,359,46.887928,17.891617,3.0,0.0,10269.666666666666,0.0217747828525176,0.005584644050908374,0.03888316153967523,0.009917817941845469,0.026295615668308698,0.007085322065537031,0.0037053494410887663,0.0013253794167610254
6,162,360,46.887924,17.891878,2.0,0.0,19231.0,0.03632392668030595,0.002900417478833149,0.0611362341071885,0.004198674506570597,0.03940118779146145,0.0015892520938965496,0.00658219533169115,0.0005501418659267501
7,163,359,46.88775,17.891607,1.0,0.0,7446.0,0.0276423128454711,0.0,0.0484915105651826,0.0,0.0293749989511028,0.0,0.0038336364454531,0.0
8,163,360,46.887745,17.891869,3.0,0.0,17708.0,0.03929336075030717,0.0025198663755595925,0.06592475104819158,0.004491846855193814,0.03764701834234523,0.0030663294172318923,0.0061150175551759655,0.0008264896109012806
9,164,360,46.887566,17.89186,4.0,0.0,11423.25,0.029281261741028825,0.005361687831474006,0.050559099378852196,0.007700287914052485,0.02847890349681655,0.005721557373147608,0.004266372624991475,0.00159274376021983
10,165,360,46.887383,17.89185,1.0,0.0,18135.0,0.0393346257180634,0.0,0.0659324165372668,0.0,0.0367339292249208,0.0,0.0058548365492521,0.0
11,166,361,46.8872,17.892101,2.0,0.0,16752.0,0.03652900128756935,0.003131013986156051,0.06163349183630105,0.005475905677368047,0.03478111450630575,0.0035007001746213476,0.005309920970667049,0.00104221550203925
12,167,360,46.887024,17.89183,2.0,0.0,8610.0,0.0228975269734354,0.0017736983433015996,0.041001665083814254,0.0034267391556226483,0.02144253767479535,0.00164924802874725,0.002542678251012,0.00029708745821219987
13,167,361,46.887016,17.892092,1.0,0.0,14807.0,0.0341686575447975,0.0,0.0584916918158076,0.0,0.0335001454131087,0.0,0.005707922551171,0.0
14,167,362,46.887012,17.892355,2.0,0.0,17066.0,0.035639003993243254,0.00020051236816224713,0.0602694666137704,0.00015924270362669898,0.03327564744142305,3.689549227745004e-05,0.0051064581368736005,0.00011158393735979976
15,168,360,46.886845,17.89182,1.0,0.0,7414.0,0.0211237964494142,0.0,0.036709154650404,0.0,0.0195375709665665,0.0,0.0018613985762877,0.0
16,168,362,46.886833,17.892345,1.0,0.0,19587.0,0.0375027969984947,0.0,0.0644895252834681,0.0,0.0351842139085071,0.0,0.0056690506880771,0.0
17,169,362,46.88665,17.892336,1.0,0.0,17530.0,0.0391305052240014,0.0,0.0659818427797417,0.0,0.037765145492177,0.0,0.0064477245957733,0.0
18,169,363,46.886646,17.892597,2.0,0.0,17085.0,0.03375988221145815,0.0008200154809636477,0.0572461468895816,0.001981484359373002,0.031701331776932004,0.00024691750963639833,0.00482400122757835,0.00012490421741635001
19,170,360,46.886486,17.891802,1.0,0.0,9409.0,0.0249483687681516,0.0,0.0439756551606921,0.0,0.0236341019001396,0.0,0.0029113238291356,0.0
20,171,360,46.886307,17.891792,1.0,0.0,7393.0,0.0104493946113939,0.0,0.0170828658442147,0.0,0.0077234828063742,0.0,0.0006283283479518,0.0
21,171,363,46.886284,17.892578,1.0,0.0,17514.0,0.0406873983224583,0.0,0.0674510614228542,0.0,0.0392157663576032,0.0,0.0068876979514579,0.0
22,171,364,46.88628,17.89284,1.0,0.0,16025.0,0.0337566631802575,0.0,0.057186758781152,0.0,0.0317266204285057,0.0,0.0045100625060572,0.0
23,172,361,46.88612,17.892044,2.0,0.0,11185.0,0.0265166448572604,0.0022518391561512,0.046159334492721,0.0038922886651608993,0.02551235040509925,0.0014374950421883505,0.0033874471699214996,0.0004559543413828
24,172,364,46.8861,17.89283,2.0,0.0,17807.0,0.0354025856867205,0.0017786468536475988,0.0616079910149815,0.004424276162423302,0.0339752874214538,0.0019809362806737993,0.0054322880642721,0.0008144468401355002
25,172,365,46.886093,17.893093,1.0,0.0,18187.0,0.0351829385351378,0.0,0.0601291742041987,0.0,0.0327453936075633,0.0,0.0051009688015732,0.0
26,173,362,46.885933,17.892296,1.0,0.0,7865.0,0.0246294011045497,0.0,0.0442938679562921,0.0,0.0255832925962655,0.0,0.0032143544850679,0.0
27,173,363,46.885925,17.89256,1.0,0.0,13740.0,0.0332056834455553,0.0,0.0556394894606895,0.0,0.0307580646664131,0.0,0.0043500677071163,0.0
28,173,365,46.885914,17.893084,1.0,0.0,16069.0,0.0306812169120206,0.0,0.0536499164481286,0.0,0.0297034072780864,0.0,0.0041003074180971,0.0
29,174,360,46.885765,17.891762,1.0,0.0,7377.0,0.0132582544887968,0.0,0.0219623858691196,0.0,0.0117175782223873,0.0,0.0010327167782366,0.0
30,174,364,46.88574,17.89281,1.0,0.0,17497.0,0.0364832951524638,0.0,0.0617344956894776,0.0,0.0346012766682499,0.0,0.005599499001439,0.0
31,174,366,46.885727,17.893335,2.0,0.0,18875.0,0.037862614977495546,0.0016097318467547493,0.0645669586584454,0.0030532983103307015,0.0351880067137426,0.0014546340996128976,0.0054488468066189,0.00014026771255889981
32,175,361,46.88558,17.892015,1.0,0.0,12925.0,0.0310416018633572,0.0,0.0538162788178977,0.0,0.0292497490939881,0.0,0.0045175524061053,0.0
33,175,362,46.885574,17.892277,1.0,0.0,9442.0,0.0247161503403225,0.0,0.0433369396248226,0.0,0.0253132671020306,0.0,0.003207202008502,0.0
34,175,363,46.885567,17.89254,1.0,0.0,10883.0,0.0237535162044774,0.0,0.0435580989470289,0.0,0.0232989223374776,0.0,0.0028628830590502,0.0
35,176,364,46.88538,17.892792,2.0,0.0,10821.0,0.029782028585345,0.0036936194951953,0.0522012543542993,0.0056388584667778005,0.029431196548144998,0.004649753572765199,0.0045332401870453,0.0015107592574127
36,177,361,46.88522,17.891996,1.0,0.0,7360.0,0.0160013088516787,0.0,0.0259324461184378,0.0,0.014856779647286,0.0,0.0014160128139266,0.0
37,177,366,46.88519,17.893307,1.0,0.0,17480.0,0.0402194744129959,0.0,0.0667117354951906,0.0,0.0392683214476362,0.0,0.0069067499573131,0.0
38,177,368,46.885174,17.893831,2.0,0.0,18872.5,0.029399452571828452,0.007942410823822849,0.050009403199151196,0.013954001618603197,0.026998097036135003,0.0083976848293192,0.0037889272866502,0.0019525183955587
39,178,363,46.88503,17.892511,1.0,0.0,9458.0,0.0245561338076982,0.0,0.0435527960022849,0.0,0.0256434649808259,0.0,0.0032787346437185,0.0
40,178,368,46.884995,17.893822,1.0,0.0,16266.0,0.0297768867691267,0.0,0.0526541830392139,0.0,0.0313611230038209,0.0,0.0043890549243356,0.0
41,179,362,46.884853,17.892239,1.0,0.0,7343.0,0.0131728650750721,0.0,0.0216948565662473,0.0,0.0107456969323579,0.0,0.000946772076459,0.0
42,179,363,46.884846,17.8925,1.0,0.0,12903.0,0.0324414440554878,0.0,0.0542609438482017,0.0,0.031912221921937,0.0,0.0047472720492517,0.0
43,179,365,46.884834,17.893024,2.0,0.0,12318.5,0.03060863816717815,0.00658522341019235,0.0526466527074623,0.008029786884250302,0.03145053272973035,0.004727169664694849,0.0046086235767001,0.0010904843628205
44,179,367,46.884823,17.893549,1.0,0.0,17462.0,0.0328206465565785,0.0,0.055976427202769,0.0,0.032453901086345,0.0,0.0045406250871585,0.0
45,179,368,46.884815,17.893812,1.0,0.0,16287.0,0.0292753957936222,0.0,0.0518577349826584,0.0,0.0313151720033365,0.0,0.0043687806648876,0.0
46,179,369,46.884808,17.894073,1.0,0.0,18237.0,0.0298904026723929,0.0,0.0502690739100951,0.0,0.0278659142041298,0.0,0.003577965950206,0.0
47,180,369,46.88463,17.894064,1.0,0.0,19508.0,0.0352391405445892,0.0,0.0589381845625659,0.0,0.0324101382083349,0.0,0.005123521341209,0.0
48,181,364,46.884483,17.892744,1.0,0.0,9480.0,0.0252747042167744,0.0,0.0465231124819598,0.0,0.0291822217076725,0.0,0.0040869231345103,0.0
49,181,371,46.884434,17.894579,1.0,0.0,18254.0,0.017137759929744,0.0,0.0284768159255701,0.0,0.0144349448955709,0.0,0.0010537486306154,0.0
50,182,363,46.884308,17.892471,1.0,0.0,7326.0,0.014497271162961,0.0,0.0253659787438478,0.0,0.0159442525051606,0.0,0.0017664318321231,0.0
51,182,372,46.884247,17.89483,1.0,0.0,19488.0,0.0350245619153199,0.0,0.058803824436895,0.0,0.0328932247229695,0.0,0.005000234052432,0.0
52,183,369,46.88409,17.894035,1.0,0.0,17438.0,0.0359007289140819,0.0,0.0602040522033547,0.0,0.0364541846092177,0.0,0.0056049742382626,0.0
53,184,366,46.88393,17.893238,1.0,0.0,9501.0,0.0251049074012082,0.0,0.045363552229531,0.0,0.0290962705102162,0.0,0.0041201776686767,0.0
54,184,368,46.883915,17.893763,1.0,0.0,13808.0,0.037450066602046,0.0,0.0605804806242777,0.0,0.036588759334779,0.0,0.0057951065382923,0.0
55,185,370,46.883724,17.894278,1.0,0.0,7943.0,0.0230862384998332,0.0,0.0420572014680538,0.0,0.0267269699491728,0.0,0.0035804020137624,0.0
56,185,371,46.883717,17.89454,1.0,0.0,17421.0,0.0331068490454587,0.0,0.0565140624306092,0.0,0.034025647042305,0.0,0.0047338711595652,0.0
57,185,373,46.8837,17.895065,1.0,0.0,19471.0,0.0385280039066135,0.0,0.0637090596703831,0.0,0.0367045175232072,0.0,0.0059319582599452,0.0
58,186,365,46.883575,17.892958,1.0,0.0,7300.0,0.020647756060955,0.0,0.0401549776687263,0.0,0.0258862257771041,0.0,0.0034006043308866,0.0
59,186,370,46.88354,17.894268,2.0,0.0,14254.0,0.033812731896535955,0.0016333839056489503,0.0576404776814771,0.0023774949515025026,0.0358696437784331,0.0013572731921091992,0.00572783261269425,0.0007536762746205503
