,timestamp,lat,lon,solar_elevation,q_1,q_2,q_3
0,2019-06-11 07:31:11,46.8883852667,17.8917509333,44.1738762117,1.0,1.0,1.0
1,2019-06-11 07:31:31,46.8883942333,17.89173055,44.243209462,1.0,1.0,1.0
2,2019-06-11 07:31:51,46.88840265,17.8916862667,44.2981549188,1.0,1.0,1.0
3,2019-06-11 07:32:11,46.88839085,17.89169105,44.3536775266,1.0,1.0,1.0
4,2019-06-11 07:32:31,46.8883812,17.8917377667,44.4086571343,1.0,1.0,1.0
5,2019-06-11 07:32:51,46.8884023667,17.8917182833,44.4638416477,1.0,1.0,1.0
6,2019-06-11 07:33:11,46.88840945,17.8917138667,44.519022746,1.0,1.0,1.0
7,2019-06-11 07:33:31,46.88840605,17.8917060667,44.5741833537,1.0,1.0,1.0
8,2019-06-11 07:33:51,46.8884270667,17.8916262,44.6292756596,1.0,1.0,1.0
9,2019-06-11 07:34:11,46.8884124333,17.8916572667,44.6836029842,1.0,1.0,1.0
10,2019-06-11 07:34:30,46.88839545,17.8916907833,44.7357070823,1.0,1.0,1.0
11,2019-06-11 07:35:09,46.8884003,17.8916853333,44.845601411,1.0,1.0,1.0
12,2019-06-11 08:14:42,46.88846915,17.8917245,51.1907481122,1.0,1.0,0.0
13,2019-06-11 08:15:03,46.8881225,17.8918132,51.2614269097,1.0,1.0,0.0
14,2019-06-11 08:15:23,46.8876171333,17.89201805,51.3132953662,1.0,1.0,1.0
15,2019-06-11 08:15:43,46.8871164167,17.8922589167,51.365136502,1.0,1.0,1.0
16,2019-06-11 08:16:02,46.8865872,17.89250255,51.4167010152,1.0,1.0,1.0
17,2019-06-11 12:49:21,46.8799178333,17.8998956333,55.995741797,1.0,1.0,1.0
18,2019-06-11 12:49:45,46.8799644,17.89991545,55.9399084157,1.0,1.0,1.0
19,2019-06-11 12:50:02,46.8799535833,17.8999316667,55.90034796,1.0,1.0,1.0
20,2019-06-11 12:50:18,46.8799394667,17.89994115,55.8609889949,1.0,1.0,1.0
21,2019-06-11 12:50:34,46.8799628833,17.8999803667,55.8227740865,1.0,1.0,1.0
22,2019-06-11 12:53:48,46.8799827333,17.8999347,55.370707771,0.0,0.0,0.0
23,2019-06-11 12:54:05,46.8799428833,17.8998320833,55.3190476352,0.0,0.0,0.0
24,2019-06-11 12:54:22,46.8800456833,17.8995204167,55.2784421606,0.0,0.0,0.0
25,2019-06-11 12:54:39,46.8801271667,17.8991685167,55.2382908935,0.0,0.0,0.0
26,2019-06-11 12:54:55,46.8803332333,17.8986622667,55.1978800793,0.0,0.0,0.0
27,2019-06-11 12:55:13,46.8806384,17.8982225667,55.1564583971,0.0,0.0,0.0
28,2019-06-11 13:12:07,46.8796124167,17.8997292,52.6550894438,1.0,1.0,1.0
29,2019-06-11 13:12:25,46.8795891833,17.89963765,52.5980163831,1.0,1.0,1.0
30,2019-06-11 13:12:42,46.8796321833,17.89956215,52.554866663,1.0,1.0,1.0
31,2019-06-11 13:12:59,46.8796906833,17.8995314,52.5121848109,1.0,1.0,1.0
32,2019-06-11 13:13:16,46.87965275,17.8995841833,52.4689565436,1.0,1.0,1.0
33,2019-06-11 13:13:32,46.8796613833,17.8995849,52.4259502575,1.0,1.0,1.0
34,2019-06-11 13:45:50,46.8852305833,17.89395415,47.3591964029,0.0,0.0,0.0
35,2019-06-11 13:46:20,46.8845234333,17.8947593167,47.2670878868,0.0,0.0,0.0
36,2019-06-11 13:46:51,46.8836883667,17.8953526833,47.1871336924,0.0,0.0,0.0
37,2019-06-11 13:47:23,46.88288815,17.89600865,47.1009298749,0.0,0.0,0.0
38,2019-06-11 13:47:48,46.8824324667,17.8965419,47.0209039635,0.0,0.0,0.0
39,2019-06-11 13:48:05,46.8821538167,17.89682575,46.9630864122,1.0,1.0,1.0
40,2019-06-11 13:48:30,46.8817285333,17.8973515333,46.8938248789,0.0,0.0,0.0
41,2019-06-11 13:48:48,46.8813791,17.8976336,46.8473659321,0.0,0.0,0.0
42,2019-06-11 13:49:04,46.8810300667,17.89790535,46.8014294949,0.0,0.0,0.0
43,2019-06-11 13:49:32,46.8804460833,17.8983415667,46.7522111517,0.0,0.0,0.0
44,2019-06-11 13:49:50,46.8800964333,17.89871995,46.6768639199,0.0,0.0,0.0
45,2019-06-11 13:50:07,46.8798761833,17.8992123333,46.6311323883,0.0,0.0,0.0
46,2019-06-11 13:50:23,46.8797531667,17.8994607667,46.5872928191,0.0,0.0,0.0
47,2019-06-11 13:50:40,46.8797008333,17.8996112167,46.5409875516,0.0,0.0,0.0
48,2019-06-11 15:25:20,46.8805926333,17.8984065167,30.5762536498,1.0,1.0,1.0
49,2019-06-11 15:25:37,46.88091725,17.8980497167,30.5279778728,1.0,1.0,1.0
50,2019-06-11 15:25:53,46.8812775167,17.8976728833,30.4802792467,1.0,1.0,1.0
51,2019-06-11 15:26:16,46.8817476833,17.8971397833,30.4286156958,0.0,0.0,0.0
52,2019-06-11 15:26:33,46.8821072667,17.8967753333,30.3678782386,0.0,0.0,0.0
53,2019-06-11 15:26:55,46.8825996167,17.8962344,30.3196366125,0.0,0.0,0.0
54,2019-06-11 15:27:16,46.8831106833,17.8957205167,30.258923061,0.0,0.0,0.0
