,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,4,4,46.88846245701946,17.89190763803372,5.0,0.0,0.0267159377220656,0.001512673612345403,0.0486429153744098,0.0015792465259394993,0.0323689825088251,0.00042924414022024493,0.0246570427390185,0.00023914602486342477
1,4,5,46.88845582788647,17.89216982671169,25.0,0.0,0.0296919953196937,0.000664576391605287,0.0525238490474536,0.0009436173472355607,0.0336078551782929,0.0003584494256183057,0.0250425454148168,0.0004135940256304004
2,5,5,46.888276078663765,17.892160156830656,4.0,0.0,0.02904626271581085,0.0011193960392644753,0.0514504098011008,0.0016451016483005044,0.033434408468897045,0.0003457061248381346,0.02497214622493435,0.00023162074077133003
3,6,5,46.88809632943387,17.892150487042624,2.0,0.0,0.029966312082939102,8.46672526720084e-06,0.0533217526689833,0.0007076551252604008,0.0317508398818235,0.0022559209620388997,0.0230458353116564,0.0024638089905660993
4,9,6,46.887550452175226,17.89238366245342,1.0,0.0,0.0231207211425059,0.0,0.0454251776753632,0.0,0.0181589447968804,0.0,0.0113081414413766,0.0
5,10,6,46.88737070295794,17.892373992163805,1.0,0.0,0.028195267520745,0.0,0.052453028076948,0.0,0.0219719782825857,0.0,0.0138604597585696,0.0
6,11,7,46.88718432369078,17.89262650434386,1.0,0.0,0.0271170370259568,0.0,0.0510456722955308,0.0,0.021353365738753,0.0,0.0134177155502735,0.0
7,12,7,46.8870045745005,17.892616833366684,1.0,0.0,0.0233487057130615,0.0,0.0453304661626522,0.0,0.017788227731094,0.0,0.0108773729912994,0.0
8,14,9,46.886631814462305,17.893121850924224,2.0,0.0,0.02180417914199695,3.253795647224951e-05,0.0433496929666216,0.0013829053209603002,0.0158869956881705,0.0005963320432881003,0.0095337655330618,0.0003329771379719003
9,15,9,46.88645206533325,17.893112178478983,1.0,0.0,0.022275995563625,0.0,0.0434078441002283,0.0,0.016229084190164,0.0,0.0098058702603311,0.0
10,17,10,46.88608593546017,17.89335501072385,2.0,0.0,0.022495122462829302,0.0012521359770236006,0.04369994480971795,0.0025671941104363494,0.016634113944374147,0.00170804069349975,0.010191201359759601,0.0011974468867305002
11,18,11,46.885899554199305,17.893607513573865,1.0,0.0,0.0220589707930839,0.0,0.0428201719199055,0.0,0.01626620085772,0.0,0.0099754528866208,0.0
12,20,12,46.88553342337356,17.893850340076213,2.0,0.0,0.02198716135519225,0.001261413323325451,0.0422972875025986,0.0017823226405662002,0.01572835695767245,0.0013505540932791495,0.009575752922661551,0.0010402890836894501
13,21,13,46.8853470410988,17.894102838651715,1.0,0.0,0.0205527363012569,0.0,0.0408876969436105,0.0,0.0145454222407429,0.0,0.0086370526529315,0.0
14,23,14,46.88498090932044,17.89434565941179,1.0,0.0,0.0198038110543343,0.0,0.0394594241482866,0.0,0.0135309082499227,0.0,0.0079740362448295,0.0
15,26,16,46.884428393300944,17.894840968730986,1.0,0.0,0.0191198208454828,0.0,0.0381119284550505,0.0,0.0129143567016999,0.0,0.0077174075592207,0.0
16,29,18,46.88387587531521,17.895336268034185,1.0,0.0,0.0185605099414652,0.0,0.0368312202781965,0.0,0.0124517958674279,0.0,0.0074640017704312,0.0
17,31,20,46.883503104159054,17.895841237793128,1.0,0.0,0.0170593191530131,0.0,0.0340097101315591,0.0,0.0107026612334455,0.0,0.006288468873927,0.0
18,44,29,46.88110661402944,17.898074765829627,1.0,0.0,0.016810904578566,0.0,0.0341542607566572,0.0,0.0103367534930437,0.0,0.0060815089203247,0.0
19,47,32,46.88054743963204,17.898832150845212,2.0,0.0,0.0198983177982752,0.0007429368466587998,0.0377323660232252,0.0013745824804684004,0.0159864716500626,0.0007268977514003003,0.0101204692619014,0.0004743230500406006
20,48,34,46.88035440241885,17.89934675657058,1.0,0.0,0.0208455234548253,0.0,0.0391226222836622,0.0,0.0197805496853447,0.0,0.0132789745676212,0.0
21,49,34,46.88017465408135,17.89933706545637,1.0,0.0,0.0252383804567662,0.0,0.0452993569919287,0.0,0.025143016153493,0.0,0.0177078371486223,0.0
22,50,35,46.87998826052033,17.89958952014223,1.0,0.0,0.0202302112381293,0.0,0.0385028222604516,0.0,0.0219233198516421,0.0,0.0156448478921523,0.0
23,50,36,46.87998161470442,17.899851665755904,25.0,0.0,0.0204070211448665,0.0033977693754471527,0.0388099226560864,0.005751318374452797,0.022375037832332,0.0031254006153270636,0.0158935748204592,0.0022662801601921415
24,50,37,46.879974968288934,17.90011381127636,41.0,0.0,0.0201383245756441,0.00291130663048145,0.0384903982675047,0.005129317837756777,0.0219766206132645,0.003037962245655315,0.0156236989249323,0.002281886662876698
25,51,37,46.87979522006156,17.90010411772888,7.0,0.0,0.0201991323573202,0.0003275067329540469,0.0385598054136939,0.00038117806727970907,0.0221156018140461,0.000683596597895915,0.0157653680321663,0.0007308554286787092
