,timestamp,lat,lon,solar_elevation,q_1,q_2,q_3
0,2019-06-25 06:09:17,46.8799625333,17.9000799833,30.0119844017,1.0,1.0,0.0
1,2019-06-25 06:09:34,46.8799689833,17.9000609833,30.0792890858,1.0,1.0,0.0
2,2019-06-25 06:09:51,46.8799590667,17.9000482333,30.1267145043,1.0,1.0,0.0
3,2019-06-25 06:10:07,46.8799311833,17.9000525167,30.172449451,1.0,1.0,0.0
4,2019-06-25 06:10:23,46.8799059667,17.9000705833,30.218194643,1.0,1.0,0.0
5,2019-06-25 06:10:39,46.8799320167,17.9000526,30.2639193444,1.0,1.0,1.0
6,2019-06-25 06:10:56,46.87995685,17.9000282667,30.3116316308,1.0,1.0,1.0
7,2019-06-25 06:11:13,46.8799552333,17.9000375833,30.3593678229,1.0,1.0,1.0
8,2019-06-25 06:11:29,46.87992685,17.9000151833,30.4048124866,1.0,1.0,1.0
9,2019-06-25 06:11:45,46.8798900833,17.9000015,30.450827471,1.0,1.0,1.0
10,2019-06-25 06:12:02,46.8798851333,17.89999055,30.4988402858,1.0,1.0,1.0
11,2019-06-25 06:12:19,46.8798624333,17.8999899667,30.5465764779,1.0,1.0,1.0
12,2019-06-25 06:12:35,46.8798301333,17.90000005,30.5920484623,1.0,1.0,1.0
13,2019-06-25 06:12:55,46.8798316833,17.90000415,30.6377970693,1.0,1.0,0.0
14,2019-06-25 06:13:12,46.8798210833,17.9000134167,30.6980598284,1.0,1.0,0.0
15,2019-06-25 06:13:38,46.8798325333,17.9000569,30.7589099837,1.0,1.0,0.0
16,2019-06-25 06:13:54,46.8798230667,17.9000629167,30.8174617804,1.0,1.0,1.0
17,2019-06-25 06:14:17,46.8797799167,17.9000501667,30.8629303497,1.0,1.0,1.0
18,2019-06-25 06:14:40,46.8797828333,17.9001147,30.9280493732,1.0,1.0,0.0
19,2019-06-25 06:14:56,46.8797597333,17.9000865,30.9945617553,1.0,1.0,1.0
20,2019-06-25 06:15:13,46.8797639167,17.9000694667,31.0425916456,1.0,1.0,1.0
21,2019-06-25 06:15:41,46.8798120167,17.9000018167,31.1033803292,1.0,1.0,0.0
22,2019-06-25 06:16:04,46.8798441167,17.9000312667,31.1750392589,1.0,1.0,0.0
23,2019-06-25 06:16:25,46.8798609333,17.9000336333,31.2336183763,1.0,1.0,1.0
24,2019-06-25 06:16:46,46.879882,17.8999955,31.2927336636,1.0,1.0,1.0
25,2019-06-25 06:17:02,46.8798807,17.9000083167,31.3527266301,1.0,1.0,1.0
26,2019-06-25 06:17:28,46.8799435833,17.8999025333,31.4135016534,1.0,1.0,1.0
27,2019-06-25 06:20:29,46.87999665,17.8999304833,31.9200079917,1.0,1.0,1.0
28,2019-06-25 06:20:55,46.87998095,17.8999558667,32.0002285635,1.0,1.0,1.0
29,2019-06-25 06:21:12,46.88000225,17.8999277167,32.0610753037,1.0,1.0,1.0
30,2019-06-25 06:21:32,46.8800308,17.89986075,32.1068273258,1.0,1.0,1.0
31,2019-06-25 06:21:48,46.8800336333,17.8998524833,32.1656967263,1.0,1.0,1.0
