,timestamp,lat,lon,solar_elevation,q_1,q_2,q_3
0,2019-06-10 07:38:44,46.8875830333,17.8917362333,45.3869451291,1.0,1.0,1.0
1,2019-06-10 07:39:07,46.88815605,17.8916335667,45.4803138151,1.0,1.0,1.0
2,2019-06-10 07:39:27,46.8883794,17.8916288333,45.5344942906,1.0,1.0,0.0
3,2019-06-10 07:39:47,46.8884347333,17.8915928333,45.5897744267,1.0,1.0,0.0
4,2019-06-10 07:40:07,46.88841375,17.8916142667,45.6439958834,1.0,1.0,0.0
5,2019-06-10 07:40:27,46.8884666333,17.8915498833,45.6986715477,1.0,1.0,0.0
6,2019-06-10 07:40:47,46.8885005,17.89148065,45.7533198913,1.0,1.0,0.0
7,2019-06-10 07:41:07,46.8884762833,17.8915287833,45.808046782,1.0,1.0,0.0
8,2019-06-10 07:41:27,46.88846475,17.8915783667,45.8627497671,1.0,1.0,1.0
9,2019-06-10 07:41:47,46.888491,17.891565,45.9173810351,1.0,1.0,0.0
10,2019-06-10 07:42:07,46.88849265,17.8915317,45.9722513598,1.0,1.0,0.0
11,2019-06-10 07:42:27,46.8884771833,17.8915243333,46.026848477,1.0,1.0,1.0
12,2019-06-10 07:42:47,46.8884763167,17.8915261333,46.0814319337,1.0,1.0,0.0
13,2019-06-10 07:43:07,46.8884750333,17.89150585,46.1362544471,1.0,1.0,1.0
14,2019-06-10 07:43:27,46.8884686667,17.8915287667,46.1908037529,1.0,1.0,0.0
15,2019-06-10 07:43:47,46.8885221833,17.8915189,46.2450286247,1.0,1.0,1.0
16,2019-06-10 07:44:07,46.8884980333,17.8914360667,46.2997418551,1.0,1.0,1.0
17,2019-06-10 07:44:27,46.8882217667,17.8915043833,46.3543253118,1.0,1.0,1.0
18,2019-06-10 07:44:47,46.8877512167,17.8916817167,46.4090214667,1.0,1.0,0.0
19,2019-06-10 07:45:07,46.8870766167,17.8918983333,46.4635195461,1.0,1.0,1.0
20,2019-06-10 07:45:28,46.8863629167,17.8921725333,46.5188406633,1.0,1.0,1.0
21,2019-06-10 07:45:47,46.8856660167,17.89259625,46.5731611577,1.0,1.0,1.0
22,2019-06-10 07:46:07,46.8849424,17.89315575,46.6278299918,1.0,1.0,1.0
23,2019-06-10 07:46:27,46.8843105667,17.8935977167,46.6823690524,1.0,1.0,1.0
24,2019-06-10 07:46:47,46.88367,17.8940517333,46.7368978676,1.0,1.0,1.0
25,2019-06-10 07:47:07,46.8829855833,17.8946077667,46.7912217772,1.0,1.0,1.0
26,2019-06-10 07:47:27,46.8823543167,17.8951341667,46.8457471773,1.0,1.0,1.0
27,2019-06-10 07:47:47,46.8817887,17.8956853,46.9005218794,1.0,1.0,1.0
28,2019-06-10 07:48:07,46.8812325,17.8964374833,46.9551224116,1.0,1.0,1.0
29,2019-06-10 07:48:26,46.880745,17.8972699667,47.0094702268,0.0,0.0,0.0
30,2019-06-10 07:48:46,46.8803159833,17.8981612,47.0635448345,0.0,0.0,0.0
31,2019-06-10 07:49:06,46.87992915,17.8990345333,47.1178414233,0.0,0.0,0.0
32,2019-06-10 07:49:26,46.8797266167,17.89950545,47.1720833706,0.0,0.0,0.0
33,2019-06-10 07:49:46,46.8796836167,17.8996605167,47.2257686574,1.0,1.0,1.0
34,2019-06-10 07:50:06,46.8796832667,17.8996632167,47.2798500953,1.0,1.0,1.0
35,2019-06-10 07:50:25,46.8796831167,17.8996488,47.3328113821,1.0,1.0,1.0
36,2019-06-10 07:50:45,46.8796935833,17.8996197667,47.3862781029,1.0,1.0,1.0
37,2019-06-10 07:51:05,46.87970085,17.8995978833,47.4394579558,1.0,1.0,1.0
38,2019-06-10 07:51:25,46.87971645,17.8995791167,47.4934164503,1.0,1.0,1.0
39,2019-06-10 07:51:45,46.8796958,17.8995913333,47.546845605,1.0,1.0,0.0
40,2019-06-10 07:52:05,46.8797022,17.8995682167,47.6007562882,1.0,1.0,0.0
41,2019-06-10 07:52:24,46.8797166833,17.8995866667,47.6541239712,1.0,1.0,0.0
42,2019-06-10 07:52:44,46.8797103833,17.8996372667,47.7074950694,1.0,1.0,0.0
43,2019-06-10 07:53:04,46.8797168333,17.8996529333,47.7608183563,1.0,1.0,1.0
44,2019-06-10 07:53:24,46.8797090667,17.8996714167,47.8141177375,1.0,1.0,1.0
45,2019-06-10 07:53:53,46.8796871,17.8997184833,47.874397572,1.0,1.0,0.0
46,2019-06-10 07:54:13,46.8796626,17.8997414167,47.9459369733,1.0,1.0,0.0
47,2019-06-10 07:54:33,46.87970155,17.89971965,47.9996427508,1.0,1.0,0.0
48,2019-06-10 07:54:53,46.879715,17.8996440167,48.052761132,0.0,0.0,0.0
49,2019-06-10 07:55:12,46.87985695,17.8992587333,48.105623381,1.0,1.0,0.0
50,2019-06-10 07:55:33,46.8801628333,17.8986915,48.1598824038,1.0,1.0,0.0
