,timestamp,lat,lon,solar_elevation,q_1,q_2,q_3
0,2019-06-15 13:30:53,46.8883603,17.8916373,50.0321397082,0.0,0.0,0.0
1,2019-06-15 13:31:10,46.88835155,17.8916416833,49.9750734776,0.0,0.0,0.0
2,2019-06-15 13:31:27,46.8883750667,17.8916256667,49.930677248,1.0,1.0,0.0
3,2019-06-15 13:33:32,46.8883670833,17.8916691667,49.6155289046,1.0,1.0,1.0
4,2019-06-15 13:33:53,46.88802225,17.8917311167,49.5545865418,1.0,1.0,0.0
5,2019-06-15 13:34:14,46.8875367333,17.8918811833,49.5015330474,0.0,0.0,0.0
6,2019-06-15 13:34:37,46.8868392333,17.8921463333,49.4256564759,1.0,1.0,1.0
7,2019-06-15 13:34:54,46.8863322167,17.8924227333,49.3820559633,1.0,1.0,1.0
8,2019-06-15 13:35:11,46.8857721167,17.8926148,49.3363790733,1.0,1.0,1.0
9,2019-06-15 13:35:34,46.8849923333,17.8929970667,49.2735959744,0.0,0.0,0.0
10,2019-06-15 13:36:00,46.8841922667,17.8933950833,49.2166185363,1.0,1.0,1.0
11,2019-06-15 13:36:21,46.8834935667,17.893859,49.161437438,1.0,1.0,1.0
12,2019-06-15 13:36:44,46.88282405,17.8944242167,49.1061265661,1.0,1.0,1.0
13,2019-06-15 13:37:07,46.882218,17.8950808667,49.039218033,1.0,1.0,1.0
14,2019-06-15 13:37:27,46.8816516,17.89574215,48.984009614,0.0,0.0,0.0
15,2019-06-15 13:37:48,46.881236,17.89655615,48.928333327,0.0,0.0,0.0
16,2019-06-15 13:38:13,46.88071565,17.8975563833,48.8669674924,0.0,0.0,0.0
17,2019-06-15 13:38:51,46.8799036167,17.8990036667,48.7471420687,1.0,1.0,1.0
18,2019-06-15 13:39:08,46.8797561,17.8994343333,48.7019330465,1.0,1.0,1.0
19,2019-06-15 13:39:24,46.8796843333,17.8996441667,48.6568128169,1.0,1.0,1.0
20,2019-06-15 13:39:41,46.8796896167,17.8996909,48.611757474,1.0,1.0,1.0
21,2019-06-15 13:39:58,46.8796926333,17.8997020833,48.5667055463,1.0,1.0,1.0
22,2019-06-15 13:40:15,46.8796912833,17.89967265,48.5216638638,1.0,1.0,1.0
23,2019-06-15 13:40:32,46.87969745,17.8996823333,48.4765709549,1.0,1.0,1.0
24,2019-06-15 13:41:05,46.87965585,17.89966835,48.3866412692,1.0,1.0,1.0
25,2019-06-15 13:41:22,46.8796295667,17.8996572667,48.341251247,1.0,1.0,1.0
26,2019-06-15 13:41:39,46.87964875,17.8996870833,48.2963359231,1.0,1.0,1.0
27,2019-06-15 13:41:56,46.8796526833,17.8997105,48.2508707688,1.0,1.0,1.0
28,2019-06-15 13:42:12,46.87962875,17.8997,48.20595886,1.0,1.0,1.0
29,2019-06-15 13:42:29,46.8796178333,17.8996931833,48.1607532529,1.0,1.0,1.0
30,2019-06-15 13:42:46,46.8796466667,17.89969485,48.1155100799,1.0,1.0,1.0
31,2019-06-15 13:43:03,46.87966,17.8997191,48.0702395861,1.0,1.0,1.0
32,2019-06-15 13:43:37,46.8796730833,17.8997618833,47.9783018247,1.0,1.0,1.0
33,2019-06-15 13:43:54,46.8796795,17.89975725,47.93299718,1.0,1.0,1.0
34,2019-06-15 13:44:11,46.8796711833,17.8997541667,47.8874090823,1.0,1.0,1.0
35,2019-06-15 13:44:27,46.8796497667,17.8997037167,47.8421044376,1.0,1.0,1.0
36,2019-06-15 13:44:44,46.8796447833,17.8996470833,47.7965129249,1.0,1.0,1.0
37,2019-06-15 13:45:01,46.8796498,17.8996638833,47.7511229027,1.0,1.0,1.0
38,2019-06-15 13:45:18,46.8796744833,17.8996829167,47.7054357674,1.0,1.0,1.0
39,2019-06-15 13:45:35,46.87971125,17.89973675,47.6597042358,1.0,1.0,1.0
40,2019-06-15 13:45:52,46.8797076167,17.8997307333,47.6123846852,1.0,1.0,1.0
41,2019-06-15 13:46:09,46.8797016167,17.8997291333,47.5669400216,1.0,1.0,1.0
42,2019-06-15 13:48:08,46.8796967,17.8997230167,47.2442443192,1.0,1.0,1.0
43,2019-06-15 13:48:25,46.8797069167,17.8997069333,47.1983932593,1.0,1.0,1.0
