,timestamp,lat,lon,solar_elevation,q_1,q_2,q_3
0,2019-06-05 07:55:53,46.8807713167,17.8982613833,48.0157449218,1.0,1.0,1.0
1,2019-06-05 07:56:13,46.88119985,17.8977506333,48.0802697188,1.0,1.0,1.0
2,2019-06-05 07:56:33,46.8816397,17.8971936,48.1325514018,1.0,1.0,1.0
3,2019-06-05 07:57:09,46.88248555,17.8963624667,48.2086192186,1.0,1.0,1.0
4,2019-06-05 07:57:31,46.8830463333,17.8958377667,48.2740660913,1.0,1.0,1.0
5,2019-06-05 07:57:54,46.8836252833,17.89531835,48.3336458314,1.0,1.0,1.0
6,2019-06-05 07:58:12,46.8840745667,17.8948936,48.3926723262,1.0,1.0,1.0
7,2019-06-05 07:58:39,46.88476695,17.89430365,48.4522110852,0.0,0.0,0.0
8,2019-06-05 07:58:57,46.8852550667,17.8939103,48.5122245423,1.0,1.0,1.0
9,2019-06-05 07:59:20,46.88586815,17.89346105,48.559585074,1.0,1.0,1.0
10,2019-06-05 07:59:43,46.8864680667,17.8929981833,48.6200698142,1.0,1.0,1.0
11,2019-06-05 08:00:12,46.8872770833,17.89248255,48.6957927065,1.0,1.0,1.0
12,2019-06-05 08:00:34,46.8879077833,17.89214105,48.7551607107,0.0,0.0,0.0
13,2019-06-05 08:00:57,46.8883236333,17.8920195167,48.814672149,0.0,0.0,0.0
14,2019-06-05 08:01:15,46.8883953,17.8919968,48.8743884929,0.0,0.0,0.0
15,2019-06-05 08:01:42,46.8884277167,17.8919429833,48.9335584217,1.0,1.0,1.0
16,2019-06-05 08:02:10,46.8884306167,17.89195045,49.0096057479,0.0,0.0,0.0
17,2019-06-05 08:02:30,46.8884340667,17.8919598,49.073481677,0.0,0.0,0.0
18,2019-06-05 08:02:53,46.8884184167,17.8919895333,49.1214910767,0.0,0.0,0.0
19,2019-06-05 08:03:16,46.8884113667,17.8919911167,49.181077647,1.0,1.0,1.0
20,2019-06-05 08:04:07,46.888419,17.8919572833,49.3163597888,1.0,1.0,1.0
21,2019-06-05 08:04:30,46.8884096333,17.8919839,49.3763356799,0.0,0.0,0.0
22,2019-06-05 08:04:52,46.8883854667,17.8920356833,49.4352324011,0.0,0.0,0.0
23,2019-06-05 08:05:15,46.8884075333,17.8919992833,49.494043745,1.0,1.0,1.0
24,2019-06-05 08:05:37,46.88842875,17.8919459667,49.553295636,0.0,0.0,0.0
25,2019-06-05 08:06:06,46.8884143833,17.8919703667,49.6172706029,1.0,1.0,1.0
26,2019-06-05 08:06:31,46.8884144,17.8919722,49.6937994574,0.0,0.0,0.0
27,2019-06-05 08:06:49,46.8884200333,17.8919775167,49.7534748202,0.0,0.0,0.0
28,2019-06-05 08:07:09,46.8884230833,17.8919615667,49.8052578994,0.0,0.0,0.0
29,2019-06-05 08:07:28,46.8884381,17.8919205667,49.856982922,0.0,0.0,0.0
30,2019-06-05 08:07:48,46.8884541833,17.89190305,49.9081683596,0.0,0.0,0.0
31,2019-06-05 08:08:08,46.8884426333,17.8918984333,49.9598592313,0.0,0.0,0.0
32,2019-06-05 08:08:28,46.8883909833,17.8919488333,50.0115671784,0.0,0.0,0.0
33,2019-06-05 08:08:48,46.8881520667,17.8921142667,50.0633844085,0.0,0.0,0.0
34,2019-06-05 08:09:07,46.8877991167,17.8922483167,50.1146757141,0.0,0.0,0.0
35,2019-06-05 08:09:36,46.8871241333,17.8926604333,50.1665885669,1.0,1.0,1.0
36,2019-06-05 08:09:59,46.8865536667,17.8930061,50.2373390814,1.0,1.0,1.0
37,2019-06-05 08:10:19,46.8860337,17.8934368,50.3024000483,1.0,1.0,1.0
38,2019-06-05 08:10:38,46.8855468667,17.8938403333,50.3537562407,1.0,1.0,1.0
39,2019-06-05 08:11:05,46.8848658667,17.8943723667,50.4129159242,0.0,0.0,0.0
40,2019-06-05 08:11:24,46.8843850333,17.8947521833,50.4720790228,0.0,0.0,0.0
41,2019-06-05 08:13:38,46.8810751,17.8979862167,50.7985723104,1.0,1.0,1.0
42,2019-06-05 08:14:03,46.8805224833,17.8987857,50.8752548442,1.0,1.0,1.0
43,2019-06-05 08:14:22,46.8801811167,17.8993418167,50.9387756035,1.0,1.0,1.0
44,2019-06-05 08:15:02,46.879894,17.90003985,51.0412830825,1.0,1.0,1.0
45,2019-06-05 08:15:22,46.8798816333,17.90003585,51.0927109919,1.0,1.0,1.0
46,2019-06-05 08:15:42,46.87988965,17.9000464333,51.1435856559,1.0,1.0,1.0
47,2019-06-05 08:16:01,46.8798648833,17.90004165,51.1944295841,1.0,1.0,1.0
48,2019-06-05 08:16:21,46.8799180333,17.9000275833,51.2446792858,1.0,1.0,1.0
49,2019-06-05 08:16:41,46.8798961333,17.9000255333,51.2954446668,1.0,1.0,1.0
50,2019-06-05 08:17:01,46.8798663833,17.90001775,51.3456602176,1.0,1.0,1.0
51,2019-06-05 08:17:20,46.8798867167,17.8999715,51.3963026552,1.0,1.0,1.0
52,2019-06-05 08:17:40,46.8799024167,17.8999309833,51.4469075268,1.0,1.0,1.0
53,2019-06-05 08:18:00,46.8798946667,17.8999592333,51.4975294738,1.0,1.0,1.0
54,2019-06-05 08:18:20,46.8799096333,17.8999296333,51.5480660435,1.0,1.0,1.0
55,2019-06-05 08:18:39,46.8799323667,17.89993855,51.5985821226,1.0,1.0,1.0
