,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
192,46,28,46.880753758774716,17.897793241922557,2.0,0.0,0.034685072026203,0.0018005202201034007,0.05615585234035215,0.003597696677400751,0.031015225898092948,0.0021514374610903508,0.02249428343341795,0.0013864500557912492
193,46,31,46.880733831621654,17.89857969091988,2.0,0.0,0.03250478434146725,0.0002387172806405484,0.05437382665601995,0.0013831744586743529,0.030446220368324298,0.0005671496800911998,0.0221219771072269,0.0003224411826609
194,47,24,46.88060057117981,17.89673495938735,1.0,0.0,0.0347997227822299,0.0,0.0560605242997367,0.0,0.0352269796159164,0.0,0.0270935060667938,0.0
195,47,25,46.88059393183493,17.89699710864558,2.0,0.0,0.0337907538949984,0.0006161691436918984,0.05614239799721045,0.00011995673746804936,0.03288887272721965,0.003119833568655252,0.024662206323337953,0.0034692830672007503
196,47,27,46.88058065134638,17.897521406882664,1.0,0.0,0.0341506243607385,0.0,0.0553052682589111,0.0,0.0332838937696372,0.0,0.0251963167423813,0.0
197,47,29,46.880567368459424,17.898045704747172,2.0,0.0,0.0352448869730643,0.0010612200892123995,0.057400115808844146,0.0003152150499587496,0.033088427353271804,0.0012849934476065021,0.0244346466467801,0.0015259212682191999
198,47,30,46.88056072611656,17.898307853539688,1.0,0.0,0.0303455700370025,0.0,0.0516667055012417,0.0,0.0262931168198368,0.0,0.0181713090916793,0.0
199,48,26,46.88040754322826,17.89724957358929,2.0,0.0,0.03359306075662305,0.00035643985126655037,0.05580590027650955,0.0005108144968154482,0.0320032073773351,0.0023865881681909007,0.02375906124967685,0.00275432257155225
200,48,27,46.880400902725654,17.897511721788007,1.0,0.0,0.0303472088483595,0.0,0.0497992896654778,0.0,0.0277739498675672,0.0,0.0203133430450551,0.0
201,48,29,46.88038761992167,17.89803601790601,5.0,0.0,0.033154125749944,0.0029721260788757205,0.0562360485524929,0.004102792672963519,0.0320503707382709,0.0008488367519388947,0.0233285138176911,0.000459742441873222
202,48,31,46.88037433471932,17.898560313651373,1.0,0.0,0.0274349400209956,0.0,0.0485712761719248,0.0,0.0277311422413795,0.0,0.0202616630275839,0.0
203,48,32,46.88036769121875,17.898822461384295,3.0,0.0,0.0261308014331516,0.0025309379762158235,0.0451580933823966,0.002869204768777081,0.0280062577253018,0.00046545242013245063,0.0213640490449947,0.00018802141814797804
204,48,33,46.8803610471186,17.899084609024033,1.0,0.0,0.0292941331383745,0.0,0.0552900013451136,0.0,0.0396301491817389,0.0,0.0320702442776041,0.0
205,49,28,46.88021451303702,17.897764184018822,1.0,0.0,0.030590758507414,0.0,0.0525722438594943,0.0,0.029897218354783,0.0,0.0218924788746099,0.0
206,49,29,46.880207871376705,17.898026331158,2.0,0.0,0.0307235830944185,0.0009297011634306993,0.05167297961981785,0.002513510273080749,0.02953419463232375,0.0002471798512276493,0.0217674098388081,0.0002592559924104003
207,49,30,46.8802012291168,17.898288478204023,1.0,0.0,0.0313101672198907,0.0,0.0506863645932737,0.0,0.0290294675797902,0.0,0.0214055125336905,0.0
208,49,31,46.880194586257325,17.89855062515688,3.0,0.0,0.0333320494918844,0.0038361029520701645,0.056985546528868,0.0054435518688276474,0.034045370320958,0.0036339712132639392,0.0254800802487008,0.0029232120063606825
209,49,32,46.88018794279826,17.89881277201656,1.0,0.0,0.0240402423873415,0.0,0.04455954250346,0.0,0.0297968683338893,0.0,0.0236007159326986,0.0
210,49,33,46.8801812987396,17.899074918783057,2.0,0.0,0.02327246818617975,6.8328087581490116e-06,0.043417795489665595,0.0002336946309348005,0.028553070557425703,0.00015261489700590068,0.02220047890752455,0.00011349918547345038
211,49,34,46.88017465408135,17.89933706545637,3.0,0.0,0.0220745043823824,0.0007951144226831493,0.0428593952952729,0.0011913235380034473,0.0291371647353076,0.001382227035900365,0.0230454592899358,0.001338089623741997
212,49,35,46.880168008823524,17.89959921203647,2.0,0.0,0.02170611065897405,0.00194299109064275,0.0417067544959055,0.0027072087682403004,0.028565103026431303,0.0010008064099381996,0.022796617204469752,0.0004268742643359514
213,50,31,46.88001483778814,17.898540936755563,1.0,0.0,0.0295777138778668,0.0,0.0486190010049314,0.0,0.0269456513724384,0.0,0.0196173136226455,0.0
214,50,32,46.88000819437057,17.898803082742013,2.0,0.0,0.0295601851449093,0.0027073135562972993,0.05072706527467665,0.005128839617555649,0.0338797241786563,0.002703822485972101,0.0268506411994958,0.0017540077152700985
215,50,35,46.87998826052033,17.89958952014223,1.0,0.0,0.0240687825262041,0.0,0.0427518015787669,0.0,0.0270203087645678,0.0,0.0206538027110399,0.0
216,50,36,46.87998161470442,17.899851665755904,19.0,0.0,0.0214930714657958,0.0015243568010448229,0.0412067075610023,0.0023062461395205285,0.0279475303757631,0.0010429144397285678,0.0220567617750846,0.0007022364244488871
217,51,33,46.87982180196,17.899055538580683,3.0,0.0,0.0323936868059366,0.0025320887161081693,0.0556564404652243,0.004518426077071188,0.0350455098361316,0.0017132439022966887,0.0265770297118452,0.0008317317612199617
218,51,34,46.879815157384755,17.89931768350754,7.0,0.0,0.0269978872017903,0.0018593259372827308,0.0475660145628782,0.0026984794290897804,0.032439262742614,0.0023854676434054106,0.0260046868201512,0.0022634232843894136
219,51,35,46.87980851220994,17.899579828341196,3.0,0.0,0.0290745024047775,0.0024252581492352973,0.0514000582214603,0.0031831941037884304,0.0336039979950447,0.000496330820565832,0.0260905869792131,0.0003457595097140262
220,51,36,46.87980186643554,17.899841973081646,3.0,0.0,0.0212895610990233,0.00027428978417952713,0.0409288523232451,0.0003582821665493604,0.0278370225818248,0.00014533511282437093,0.0219945681699228,0.00010008840584693426
221,51,37,46.87979522006156,17.90010411772888,2.0,0.0,0.017707341687646802,0.000797429288211601,0.03532932653314365,0.0014168191873010494,0.0259548343267859,0.0007147245774348013,0.02166248108856675,0.00042283190301074976
222,52,35,46.879628763892335,17.899570136633365,41.0,0.0,0.0274043721111967,0.002693129395748972,0.0490220762743324,0.003756490797827359,0.0335255202833548,0.001939673086939477,0.0269483461840674,0.001603442954816078
223,52,36,46.87962211815944,17.899832280500604,42.0,0.0,0.02448410733390425,0.00299153582477663,0.0434660324642255,0.004193623213668118,0.03123692147716495,0.002150872153019651,0.02576096115265275,0.001611852859066045
