,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,7,321,50.36754842494742,-4.131775254863977,10.0,0.0,0.00282493542205075,0.00024592251669951107,0.0058771127748598,0.0001689359780445993,0.001858344855624,0.00012411491125316064,0.0011838789389195,0.000104632417176507
1,8,318,50.367360378916935,-4.132614462687019,1.0,0.0,0.0028858121061919,0.0,0.0064686834928915,0.0,0.0019677106318714,0.0,0.0012471975012594,0.0
2,10,318,50.3670007099997,-4.132605900721038,1.0,0.0,0.0031072835595374,0.0,0.0066012586793883,0.0,0.0020977293399784,0.0,0.0013520279503014,0.0
3,12,318,50.36664104105905,-4.132597338929001,26.0,0.0,0.0025035766160345,0.00042740515712795605,0.00517636979948705,0.0011998584665403468,0.0019228306141485,0.0005494475528513299,0.0012295069997772501,0.00037499596287365145
4,13,318,50.366461206579935,-4.13259305809821,1.0,0.0,0.0026087203457295,0.0,0.0049213402234698,0.0,0.0017181038209286,0.0,0.001073921922097,0.0
5,76,289,50.355051963566126,-4.1404750342611685,1.0,0.0,0.0048606616745987,0.0,0.0091644682785678,0.0,0.0026699126454801,0.0,0.0016770481633395,0.0
6,80,287,50.35432711149556,-4.141019967348019,1.0,0.0,0.0048811695039713,0.0,0.0090538933844387,0.0,0.0026171232589369,0.0,0.0016334300590089,0.0
7,89,282,50.35269480455027,-4.142386543759465,1.0,0.0,0.0046212326717268,0.0,0.0086816120376283,0.0,0.0025493808080443,0.0,0.0016176198503978,0.0
8,93,280,50.35196994361197,-4.142931421199024,1.0,0.0,0.0046848091016381,0.0,0.0087802815241753,0.0,0.0025549373914241,0.0,0.0016225147126659,0.0
9,96,277,50.351422150244446,-4.143761668445519,1.0,0.0,0.0046387968628682,0.0,0.0086518169283572,0.0,0.0024984750926787,0.0,0.0015812799945153,0.0
10,101,274,50.3505146825814,-4.144583249151216,1.0,0.0,0.0048302016795096,0.0,0.0085432874176979,0.0,0.0024203320451045,0.0,0.0015215347984708,0.0
11,104,272,50.34996964569242,-4.1451323942123475,1.0,0.0,0.0045538206497987,0.0,0.0083459831443084,0.0,0.0023334277322726,0.0,0.0014988042865078,0.0
12,107,270,50.34942460624501,-4.145681526759756,1.0,0.0,0.0046281801927812,0.0,0.0083466501619409,0.0,0.0022765002739802,0.0,0.0014700861977975,0.0
13,111,267,50.34869695936025,-4.146507367445182,1.0,0.0,0.0046655388191589,0.0,0.0083355710398649,0.0,0.0022632279103555,0.0,0.0014345123521263,0.0
14,114,265,50.34815191350869,-4.147056469705513,1.0,0.0,0.0046271267152092,0.0,0.0083894081381277,0.0,0.0023270383984813,0.0,0.0014525455074295,0.0
15,118,262,50.347424256994884,-4.147882267461025,1.0,0.0,0.0048456948589062,0.0,0.0089398158277165,0.0,0.0025515019034234,0.0,0.0016070980963038,0.0
16,122,260,50.34669937063709,-4.148427001808501,1.0,0.0,0.0047193389960471,0.0,0.0088633878514929,0.0,0.0025695623529142,0.0,0.0016279491070269,0.0
