,timestamp,lat,lon,q_1,q_2,q_3
0,2021-10-01 09:01:24.317,50.3675641,-4.133124,0.0,0.0,0.0
1,2021-10-01 09:01:51.301,50.3675655,-4.133127,0.0,0.0,0.0
2,2021-10-01 09:02:14.288,50.3675682,-4.1331274,0.0,0.0,0.0
3,2021-10-01 09:02:34.276,50.3675695,-4.1331307,0.0,0.0,0.0
4,2021-10-01 09:02:52.265,50.3675673,-4.1331323,0.0,0.0,0.0
5,2021-10-01 09:03:14.252,50.3675661,-4.1331323,0.0,0.0,0.0
6,2021-10-01 09:03:37.238,50.3675635,-4.1331313,0.0,0.0,0.0
7,2021-10-01 09:04:02.223,50.3675584,-4.133131,0.0,0.0,0.0
8,2021-10-01 09:04:24.210,50.367558,-4.1331274,0.0,0.0,0.0
9,2021-10-01 09:04:41.200,50.3675588,-4.1331232,0.0,0.0,0.0
10,2021-10-01 09:04:59.189,50.3675602,-4.1331232,0.0,0.0,0.0
11,2021-10-01 09:05:22.175,50.3675615,-4.1331247,0.0,0.0,0.0
12,2021-10-01 09:05:45.161,50.3675642,-4.1331213,0.0,0.0,0.0
13,2021-10-01 09:06:08.148,50.3675668,-4.1331216,0.0,0.0,0.0
14,2021-10-01 09:06:31.134,50.3675651,-4.1331227,0.0,0.0,0.0
15,2021-10-01 09:06:53.120,50.367566,-4.133123,0.0,0.0,0.0
16,2021-10-01 09:07:17.106,50.3675658,-4.1331251,0.0,0.0,0.0
17,2021-10-01 09:07:42.091,50.3675668,-4.1331288,0.0,0.0,0.0
18,2021-10-01 09:08:07.076,50.3675672,-4.1331303,0.0,0.0,0.0
19,2021-10-01 09:08:29.062,50.3675691,-4.1331331,0.0,0.0,0.0
20,2021-10-01 09:08:47.051,50.3675707,-4.1331362,0.0,0.0,0.0
21,2021-10-01 09:09:19.032,50.3675723,-4.1331381,0.0,0.0,0.0
22,2021-10-01 09:09:40.019,50.3675712,-4.1331338,0.0,0.0,0.0
23,2021-10-01 09:10:03.005,50.3675708,-4.1331341,0.0,0.0,0.0
24,2021-10-01 09:10:26.008,50.3675722,-4.1331314,0.0,0.0,0.0
25,2021-10-01 09:10:44.019,50.3675734,-4.1331295,0.0,0.0,0.0
26,2021-10-01 09:11:11.035,50.3675735,-4.1331247,0.0,0.0,0.0
27,2021-10-01 09:11:38.052,50.3675734,-4.1331253,0.0,0.0,0.0
28,2021-10-01 09:12:01.066,50.3675735,-4.1331239,0.0,0.0,0.0
29,2021-10-01 09:12:27.082,50.3675721,-4.1331223,0.0,0.0,0.0
30,2021-10-01 09:13:15.111,50.3675664,-4.1331221,0.0,0.0,0.0
31,2021-10-01 09:13:40.126,50.3675664,-4.1331214,0.0,0.0,0.0
32,2021-10-01 09:13:58.137,50.3675668,-4.133121,0.0,0.0,0.0
33,2021-10-01 09:14:19.150,50.3675676,-4.1331187,0.0,0.0,0.0
34,2021-10-01 09:14:37.161,50.3675686,-4.1331152,0.0,0.0,0.0
35,2021-10-01 09:15:47.204,50.3675708,-4.1331112,0.0,0.0,0.0
36,2021-10-01 09:16:09.218,50.3675702,-4.1331112,0.0,0.0,0.0
37,2021-10-01 09:16:32.232,50.3675662,-4.1331151,0.0,0.0,0.0
38,2021-10-01 09:16:50.243,50.3675667,-4.1331182,0.0,0.0,0.0
39,2021-10-01 09:17:07.254,50.3675687,-4.1331194,0.0,0.0,0.0
40,2021-10-01 09:17:25.265,50.3675684,-4.1331228,0.0,0.0,0.0
41,2021-10-01 09:17:47.278,50.3675677,-4.1331279,0.0,0.0,0.0
42,2021-10-01 09:18:35.308,50.3675651,-4.1331291,0.0,0.0,0.0
43,2021-10-01 09:19:00.323,50.3675633,-4.1331299,0.0,0.0,0.0
44,2021-10-01 09:19:22.337,50.3675634,-4.1331276,0.0,0.0,0.0
45,2021-10-01 09:21:41.423,50.3675661,-4.1331217,0.0,0.0,0.0
46,2021-10-01 09:22:02.436,50.367566,-4.1331195,0.0,0.0,0.0
47,2021-10-01 09:22:25.450,50.3675665,-4.1331181,0.0,0.0,0.0
48,2021-10-01 09:22:45.463,50.3675677,-4.1331181,0.0,0.0,0.0
49,2021-10-01 09:23:07.476,50.3675696,-4.1331177,0.0,0.0,0.0
50,2021-10-01 09:23:30.490,50.3675659,-4.133121,0.0,0.0,0.0
51,2021-10-01 09:23:51.496,50.3675653,-4.1331146,0.0,0.0,0.0
52,2021-10-01 09:24:24.475,50.3675663,-4.1331175,0.0,0.0,0.0
53,2021-10-01 09:24:49.460,50.3675663,-4.1331212,0.0,0.0,0.0
54,2021-10-01 09:25:12.445,50.3675692,-4.1331268,0.0,0.0,0.0
55,2021-10-01 09:26:02.414,50.3675711,-4.1331268,0.0,0.0,0.0
56,2021-10-01 09:28:20.330,50.367561,-4.1331294,0.0,0.0,0.0
57,2021-10-01 09:28:43.315,50.3675639,-4.1331331,0.0,0.0,0.0
58,2021-10-01 09:29:08.300,50.3675674,-4.1331358,0.0,0.0,0.0
59,2021-10-01 09:29:30.287,50.3675698,-4.133138,0.0,0.0,0.0
