,x_index,y_index,lat,lon,n_cell,mask_cell,time_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_783,rrs_std_783
0,360,973,50.367718,-4.132904,1.0,0.0,13189.0,0.0034431064691805,0.0,0.0057010606175809,0.0,0.0014377754992,0.0,0.0003096395529285,0.0
1,361,972,50.367535,-4.133181,316.0,0.0,17799.316455696204,0.0033048301625621455,0.000475943901434714,0.0059389444785829595,0.0002721333144800674,0.0015784168248635377,0.00011428685461047464,0.00029452519425360616,3.0060218971316076e-05
2,362,974,50.36736,-4.1326146,1.0,0.0,13154.0,0.0035863224054241,0.0,0.0061171983717433,0.0,0.0017394595832431,0.0,0.0003264886835589,0.0
3,363,974,50.36718,-4.1326103,1.0,0.0,13131.0,0.0036068250619986,0.0,0.006983740183709,0.0,0.0021414537569591,0.0,0.0003439593462339,0.0
4,365,973,50.366817,-4.1328826,1.0,0.0,13109.0,0.0026313484189249,0.0,0.0051318582501806,0.0,0.0017011584720182,0.0,0.0002333346687319,0.0
5,366,973,50.36664,-4.1328783,1.0,0.0,13092.0,0.0029842203271643,0.0,0.0059193780881261,0.0,0.0019797016308277,0.0,0.0002687295916161,0.0
6,368,974,50.36628,-4.132589,1.0,0.0,13073.0,0.0025622067080191,0.0,0.0051283840261767,0.0,0.0017707408307366,0.0,0.0002228571528673,0.0
7,370,974,50.36592,-4.1325803,1.0,0.0,13047.0,0.0034786395705902,0.0,0.0074898565675183,0.0,0.0021619500719657,0.0,0.0003518774833793,0.0
8,372,974,50.365562,-4.1325717,1.0,0.0,13024.0,0.0042622403717713,0.0,0.0076024532562662,0.0,0.0021373350948248,0.0,0.0004042395071711,0.0
9,373,974,50.365383,-4.1325674,1.0,0.0,13001.0,0.0045220509789309,0.0,0.0078094074756157,0.0,0.002217831314015,0.0,0.0004073244892325,0.0
10,374,974,50.365204,-4.132563,1.0,0.0,12982.0,0.0045074990914247,0.0,0.007693008869711,0.0,0.0021456314237202,0.0,0.000393182320639,0.0
11,375,974,50.36502,-4.132559,1.0,0.0,12962.0,0.0044028158462306,0.0,0.0076173512073562,0.0,0.0021485475557837,0.0,0.0003998287516348,0.0
12,377,974,50.364662,-4.1325502,1.0,0.0,12943.0,0.0044810908154027,0.0,0.0076762792211725,0.0,0.0021298698135715,0.0,0.0004070701004271,0.0
13,378,975,50.364487,-4.1322646,1.0,0.0,12924.0,0.0035466727139906,0.0,0.0071159200350187,0.0,0.0019099858845946,0.0,0.000330595245048,0.0
14,380,975,50.364124,-4.132256,1.0,0.0,12904.0,0.0036220436780166,0.0,0.0069935068572839,0.0,0.001895354272841,0.0,0.0003189200799527,0.0
