,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,6,330,50.36789440439449,-4.133189635907682,1.0,0.0,0.0019875771179513,0.0,0.005066993626268,0.0,0.0015641880753056,0.0,0.0011266947065914,0.0
1,6,331,50.36789714366144,-4.132908470956664,1.0,0.0,0.0016147384875507,0.0,0.0045764518667348,0.0,0.001352189091471,0.0,0.0009915173652913,0.0
2,6,332,50.36789988224886,-4.132627305962146,1.0,0.0,0.0015020994441152,0.0,0.0044542819341934,0.0,0.0013344345982841,0.0,0.0010019117752713,0.0
3,7,333,50.36772278570121,-4.1323418608511435,1.0,0.0,0.0015692204430801,0.0,0.0045093858061403,0.0,0.001380397662567,0.0,0.0010357012139407,0.0
4,8,330,50.36753473558193,-4.133181069431993,44.0,0.0,0.00136826622782255,0.00012483648301481458,0.0044726512128378,9.443747821568213e-05,0.0014076026100805,3.531217023861812e-05,0.00108887852807365,2.67690189237171e-05
5,8,332,50.36754021336675,-4.1326187437352395,4.0,0.0,0.00199356630059105,6.668822022765749e-05,0.00496530452681695,0.00017174621319712566,0.0014875956079639001,6.196011968700865e-05,0.0010663087629382,5.129359500957567e-05
6,8,333,50.367542951239855,-4.132337580821626,5.0,0.0,0.0014204622727295,0.00026442885834061856,0.0039616409251847,0.0001951423358786399,0.001219755567891,7.510913909227847e-05,0.0009355818574442,6.881808765085905e-05
7,9,332,50.367360378916935,-4.132614462687019,3.0,0.0,0.0024721288411859,0.0002215013106171893,0.0052947235550261,0.00016262365180426833,0.0016898945330482,8.27823003404581e-05,0.0012409757036849,6.565967349742896e-05
8,9,333,50.367363116772644,-4.132333300835584,16.0,0.0,0.0016080243427557999,0.00020818619550372062,0.004005670227082699,0.00031627816071469304,0.00138709145280835,0.00015545744248582021,0.0010420895759075,0.00011237997768413137
9,11,332,50.3670007099997,-4.132605900721038,1.0,0.0,0.0020891144945731,0.0,0.0049922999855607,0.0,0.0014921598854762,0.0,0.0010817811825947,0.0
10,13,332,50.36664104105905,-4.132597338929001,1.0,0.0,0.0022618070214104,0.0,0.004886971994215,0.0,0.0015818912606134,0.0,0.0011493609381456,0.0
11,14,332,50.366461206579935,-4.13259305809821,1.0,0.0,0.0025429554877349,0.0,0.0057548305364966,0.0,0.0018557803492748,0.0,0.001317070928654,0.0
12,30,332,50.3635838541177,-4.1325245707190374,1.0,0.0,0.0025388756339685,0.0,0.0069953119422565,0.0,0.0020746706121562,0.0,0.001488284192092,0.0
13,33,331,50.363041612246036,-4.13279286689343,1.0,0.0,0.0026114504859561,0.0,0.0067929738664938,0.0,0.0020015674656345,0.0,0.0014308348201586,0.0
14,36,330,50.36249936974652,-4.133061157044205,1.0,0.0,0.0034301885899812,0.0,0.0069893148344659,0.0,0.002104881936926,0.0,0.001503731730743,0.0
15,40,328,50.361774552005336,-4.1336062870409735,1.0,0.0,0.003410128983133,0.0,0.0069245412423429,0.0,0.0021101826714498,0.0,0.0015101145307722,0.0
16,42,326,50.36140940082619,-4.134159972408648,1.0,0.0,0.002865922020161,0.0,0.0071021864465615,0.0,0.0020593520942435,0.0,0.001447432386258,0.0
17,54,317,50.35922668498532,-4.136638566263579,1.0,0.0,0.0034794464334155,0.0,0.0067635679262561,0.0,0.0020598673392186,0.0,0.001445973346676,0.0
18,58,314,50.3584991014593,-4.13746471386356,1.0,0.0,0.0027985681477224,0.0,0.0062585365254027,0.0,0.0018964220246395,0.0,0.0013602677727691,0.0
19,62,311,50.357771512144495,-4.138290836289855,1.0,0.0,0.0027367310115465,0.0,0.0060188248017865,0.0,0.0017354698425605,0.0,0.0012437005724397,0.0
20,66,309,50.35704667020963,-4.138835833264635,1.0,0.0,0.0030379799622204,0.0,0.0061766520309923,0.0,0.0017407387085997,0.0,0.0012052231202525,0.0
