,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,16,883,50.367714569991136,-4.133185352648082,1.0,0.0,0.0027382864469466,0.0,0.0052296129732358,0.0,0.001803261221328,0.0,0.0012327505577424,0.0
1,16,884,50.36771730924072,-4.132904188759266,4.0,0.0,0.00305720902518325,9.737884445105365e-05,0.00597372461824655,0.00013681361703657326,0.0016678345414388,0.00011382371340551,0.0010601228156904,0.00011038851510444963
2,17,883,50.36753473558193,-4.133181069431993,151.0,0.0,0.0033520509618344,0.00038906273413581016,0.006004612371117,0.0005000338018003992,0.0016550221303477,0.00032196953416616596,0.0010563285670852,0.0002282028418729923
3,17,884,50.367537474814114,-4.132899906605366,1.0,0.0,0.0030180276512104,0.0,0.0057977456123536,0.0,0.0016697268736352,0.0,0.0010511571300958,0.0
4,17,885,50.36754021336675,-4.1326187437352395,2.0,0.0,0.0033764164367132,3.789040739930012e-05,0.0058954127044541,0.0003927772065204999,0.00166636746669135,0.00023444707941364996,0.001052041879105,0.00017560616978760002
5,17,886,50.367542951239855,-4.132337580821626,3.0,0.0,0.0031005018993821,0.0002568255324483453,0.0054756420125641,0.0006141999166372538,0.001541253114941,0.0002855639676907353,0.0009455064623762,0.00017886899315013713
6,17,887,50.36754568843341,-4.132056417864535,1.0,0.0,0.0029035449183601,0.0,0.0055808415401236,0.0,0.0017713133754924,0.0,0.0011100068909432,0.0
7,17,888,50.36754842494742,-4.131775254863977,5.0,0.0,0.0018955725467433,0.0005029538181314523,0.003776923233916,0.001022922060992319,0.001352736608982,0.0003168776209321637,0.0008924624153716,0.00020731689092193543
8,18,885,50.367360378916935,-4.132614462687019,1.0,0.0,0.003298606491156,0.0,0.0053340494479174,0.0,0.0013872976096496,0.0,0.0008428831959941,0.0
9,19,885,50.36718054446124,-4.132610181682285,1.0,0.0,0.002690284643227,0.0,0.0043824872880003,0.0,0.0010391020793032,0.0,0.0006156778778009,0.0
10,21,885,50.366820875532305,-4.132601619803276,1.0,0.0,0.0010505865156445,0.0,0.0015565506178708,0.0,0.0004519909054837,0.0,0.0002774594307793,0.0
