,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,12,670,50.36789440439449,-4.133189635907682,1.0,0.0,0.0008156007532313,0.0,0.0042706942842034,0.0,0.0016948095801199,0.0,0.0016533600864895,0.0
1,12,671,50.36789714366144,-4.132908470956664,3.0,0.0,0.0006677485944854,0.00040668545072600513,0.0028771399372712,0.0012543819324358078,0.0012398032007429,0.0006345807370933486,0.0011894908685319,0.0006013709727644608
2,12,672,50.36789988224886,-4.132627305962146,1.0,0.0,0.0009744952588727,0.0,0.0042829809559502,0.0,0.0017398567827237,0.0,0.0016575701446323,0.0
3,13,670,50.367714569991136,-4.133185352648082,1.0,0.0,0.0007264348336485,0.0,0.0036844547938428,0.0,0.0014715990075344,0.0,0.0014632451060549,0.0
4,13,672,50.367720047810735,-4.132623024826949,1.0,0.0,0.0015847680911946,0.0,0.0047504685581229,0.0,0.0019245138065865,0.0,0.0017871087509739,0.0
5,13,673,50.36772278570121,-4.1323418608511435,1.0,0.0,0.000862023176623,0.0,0.0042111830648593,0.0,0.0015296873375683,0.0,0.0014459984310697,0.0
6,14,670,50.36753473558193,-4.133181069431993,326.0,0.0,0.0009093556948516,0.00013961373420979633,0.0043817803744636,0.0001635633077065793,0.0016131495138547,6.454193109335197e-05,0.00147858650531215,5.299687856249985e-05
7,14,673,50.367542951239855,-4.132337580821626,5.0,0.0,0.0008679570406798,0.0006836650692205283,0.0042210710194271,0.0010691372153812909,0.001601215666661,0.000922046628316622,0.0015419169683535,0.000852639341811255
8,15,672,50.367360378916935,-4.132614462687019,1.0,0.0,0.0007532767486977,0.0,0.0039164006963266,0.0,0.0013895356993536,0.0,0.0012902164738942,0.0
9,15,673,50.367363116772644,-4.132333300835584,36.0,0.0,0.00091559942741945,0.0002538781366246631,0.00427299339643355,0.0003609479617711784,0.00165698500034575,0.00022375179837012924,0.0015819231299895,0.00020019459664711767
10,18,672,50.366820875532305,-4.132601619803276,1.0,0.0,0.0008320542906496,0.0,0.0038475457622197,0.0,0.0013455282801311,0.0,0.0012552970130905,0.0
11,19,672,50.36664104105905,-4.132597338929001,23.0,0.0,0.0018682140029334,8.513994812483713e-05,0.004247205827631,0.00019212329111024685,0.0017401929465436,0.00029459144197027654,0.0014268527698613,0.0001922229490814313
12,20,672,50.366461206579935,-4.13259305809821,1.0,0.0,0.0020455813747543,0.0,0.0046898966226091,0.0,0.0019783075381176,0.0,0.0015483680240559,0.0
13,21,672,50.366281372094974,-4.132588777310903,1.0,0.0,0.0021992404481346,0.0,0.0049213972424705,0.0,0.0020364834226897,0.0,0.0015148239917744,0.0
14,24,672,50.365741868604935,-4.132575935209885,1.0,0.0,0.0032114695508914,0.0,0.006820709154057,0.0,0.0023760752319236,0.0,0.0016683846648182,0.0
