,timestamp,lat,lon,q_1,q_2,q_3
0,2021-10-11 09:44:49.279,50.3675783,-4.1331262,1.0,0.0,0.0
1,2021-10-11 09:45:07.291,50.3675778,-4.1331256,0.0,0.0,0.0
2,2021-10-11 09:45:24.303,50.367579,-4.1331267,0.0,0.0,0.0
3,2021-10-11 09:45:42.315,50.3675792,-4.1331271,0.0,0.0,0.0
4,2021-10-11 09:46:05.331,50.3675788,-4.1331261,1.0,0.0,0.0
5,2021-10-11 09:46:31.348,50.3675787,-4.1331267,1.0,0.0,0.0
6,2021-10-11 09:46:51.362,50.367578,-4.1331307,1.0,0.0,0.0
7,2021-10-11 09:47:14.377,50.3675763,-4.1331335,1.0,0.0,0.0
8,2021-10-11 09:47:36.392,50.3675759,-4.1331332,1.0,0.0,0.0
9,2021-10-11 09:48:23.424,50.3675764,-4.1331296,1.0,0.0,0.0
10,2021-10-11 09:48:40.436,50.3675767,-4.1331284,1.0,0.0,0.0
11,2021-10-11 09:48:58.448,50.3675771,-4.1331274,1.0,0.0,0.0
12,2021-10-11 09:49:21.463,50.3675786,-4.1331262,1.0,0.0,0.0
13,2021-10-11 09:49:48.482,50.3675787,-4.1331258,1.0,0.0,0.0
14,2021-10-11 09:50:06.494,50.3675788,-4.1331263,1.0,0.0,0.0
15,2021-10-11 09:50:28.490,50.3675794,-4.1331288,1.0,0.0,0.0
16,2021-10-11 09:50:53.474,50.3675784,-4.1331287,1.0,0.0,0.0
17,2021-10-11 09:51:17.457,50.3675766,-4.1331297,1.0,0.0,0.0
18,2021-10-11 09:51:37.444,50.3675767,-4.1331301,1.0,0.0,0.0
19,2021-10-11 09:52:05.425,50.3675765,-4.1331319,1.0,0.0,0.0
20,2021-10-11 09:52:38.403,50.3675768,-4.133133,1.0,0.0,0.0
21,2021-10-11 09:53:02.386,50.3675768,-4.133134,1.0,0.0,0.0
22,2021-10-11 09:55:30.287,50.3675767,-4.1331296,1.0,0.0,0.0
23,2021-10-11 09:55:50.273,50.3675751,-4.1331291,1.0,0.0,0.0
24,2021-10-11 09:56:13.258,50.3675735,-4.1331273,1.0,0.0,0.0
25,2021-10-11 09:57:45.196,50.3675717,-4.1331174,1.0,0.0,0.0
26,2021-10-11 09:58:10.179,50.3675715,-4.133118,1.0,0.0,0.0
27,2021-10-11 09:58:52.150,50.3675705,-4.1331151,0.0,0.0,0.0
28,2021-10-11 09:59:25.128,50.3675731,-4.1331146,0.0,0.0,0.0
29,2021-10-11 09:59:47.113,50.3675753,-4.1331131,0.0,0.0,0.0
30,2021-10-11 10:00:05.101,50.3675754,-4.1331138,0.0,0.0,0.0
31,2021-10-11 10:00:45.074,50.3675744,-4.133114,0.0,0.0,0.0
32,2021-10-11 10:01:07.059,50.3675743,-4.1331159,0.0,0.0,0.0
33,2021-10-11 10:01:24.048,50.3675752,-4.1331185,0.0,0.0,0.0
34,2021-10-11 10:01:42.036,50.3675767,-4.1331204,0.0,0.0,0.0
35,2021-10-11 10:02:03.022,50.3675792,-4.1331229,0.0,0.0,0.0
36,2021-10-11 10:02:27.005,50.3675813,-4.1331218,0.0,0.0,0.0
37,2021-10-11 10:02:45.006,50.3675803,-4.133121,0.0,0.0,0.0
38,2021-10-11 10:03:25.033,50.3675802,-4.1331206,0.0,0.0,0.0
39,2021-10-11 10:03:53.052,50.3675802,-4.1331195,0.0,0.0,0.0
40,2021-10-11 10:04:45.087,50.3675809,-4.1331174,1.0,0.0,0.0
41,2021-10-11 10:05:08.103,50.3675797,-4.1331158,1.0,0.0,0.0
42,2021-10-11 10:05:51.132,50.3675764,-4.1331154,1.0,0.0,0.0
43,2021-10-11 10:06:08.143,50.3675753,-4.1331149,1.0,0.0,0.0
44,2021-10-11 10:06:30.158,50.3675745,-4.133119,1.0,0.0,0.0
45,2021-10-11 10:06:54.174,50.3675741,-4.1331218,1.0,0.0,0.0
