,timestamp,lat,lon,q_1,q_2,q_3
0,2021-07-04 07:05:01.218,38.6993848,-9.1765359,1.0,1.0,1.0
1,2021-07-04 07:05:21.225,38.6993854,-9.1765372,1.0,1.0,1.0
2,2021-07-04 07:05:37.231,38.6993835,-9.1765359,1.0,1.0,1.0
3,2021-07-04 07:06:19.246,38.6993821,-9.1765337,1.0,1.0,1.0
4,2021-07-04 07:06:56.259,38.6993828,-9.1765324,1.0,1.0,1.0
5,2021-07-04 07:07:16.266,38.6993825,-9.1765313,1.0,1.0,1.0
6,2021-07-04 07:07:35.272,38.699384,-9.1765342,1.0,1.0,1.0
7,2021-07-04 07:07:59.281,38.6993832,-9.1765331,1.0,1.0,1.0
8,2021-07-04 07:08:19.288,38.6993834,-9.1765339,1.0,1.0,1.0
9,2021-07-04 07:08:39.295,38.6993848,-9.1765347,1.0,1.0,1.0
10,2021-07-04 07:08:55.300,38.6993849,-9.1765362,1.0,1.0,1.0
11,2021-07-04 07:09:11.306,38.6993846,-9.1765374,1.0,1.0,1.0
12,2021-07-04 07:09:31.313,38.6993845,-9.1765379,1.0,1.0,1.0
13,2021-07-04 07:09:53.321,38.699385,-9.1765391,1.0,1.0,1.0
14,2021-07-04 07:10:18.330,38.6993825,-9.1765398,1.0,1.0,1.0
15,2021-07-04 07:10:38.337,38.6993809,-9.1765389,1.0,1.0,1.0
16,2021-07-04 07:11:17.350,38.6993794,-9.1765381,1.0,1.0,1.0
17,2021-07-04 07:11:37.357,38.6993793,-9.1765371,1.0,1.0,1.0
18,2021-07-04 07:11:59.365,38.69938,-9.1765367,1.0,1.0,1.0
19,2021-07-04 07:12:18.372,38.6993817,-9.1765368,1.0,1.0,1.0
20,2021-07-04 07:12:38.379,38.6993813,-9.1765372,1.0,1.0,1.0
21,2021-07-04 07:12:58.386,38.6993818,-9.1765379,1.0,1.0,1.0
22,2021-07-04 07:13:20.394,38.6993809,-9.1765364,1.0,1.0,1.0
23,2021-07-04 07:13:40.401,38.699379,-9.1765355,1.0,1.0,1.0
24,2021-07-04 07:13:59.407,38.6993793,-9.1765354,1.0,1.0,1.0
25,2021-07-04 07:14:19.414,38.6993786,-9.1765342,1.0,1.0,1.0
26,2021-07-04 07:14:39.421,38.6993791,-9.1765354,1.0,1.0,1.0
27,2021-07-04 07:15:42.444,38.6993776,-9.1765359,0.0,0.0,0.0
28,2021-07-04 07:15:59.450,38.6993754,-9.1765352,0.0,0.0,0.0
29,2021-07-04 07:16:16.456,38.6993762,-9.1765355,1.0,1.0,1.0
30,2021-07-04 07:16:35.462,38.6993756,-9.176537,1.0,1.0,1.0
31,2021-07-04 07:16:56.470,38.6993769,-9.1765354,1.0,1.0,1.0
32,2021-07-04 07:17:18.477,38.6993755,-9.1765336,1.0,1.0,1.0
33,2021-07-04 07:17:35.483,38.6993773,-9.1765327,1.0,1.0,1.0
34,2021-07-04 07:17:57.491,38.6993784,-9.1765324,1.0,1.0,1.0
35,2021-07-04 07:18:27.497,38.6993794,-9.176533,1.0,1.0,1.0
36,2021-07-04 07:18:43.492,38.6993793,-9.1765345,1.0,1.0,1.0
37,2021-07-04 07:19:03.485,38.699378,-9.1765337,1.0,1.0,1.0
38,2021-07-04 07:19:25.477,38.6993789,-9.176534,1.0,1.0,1.0
39,2021-07-04 07:19:45.470,38.6993802,-9.1765333,0.0,0.0,0.0
40,2021-07-04 07:20:11.461,38.6993809,-9.1765332,0.0,0.0,0.0
41,2021-07-04 07:20:34.453,38.6993815,-9.1765341,0.0,0.0,0.0
42,2021-07-04 07:20:57.445,38.6993813,-9.1765328,1.0,1.0,1.0
