,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,2,119,38.705903893391614,-9.135826607105495,8.0,0.0,0.0061746297137596,0.000854931867761386,0.01658306290419355,0.0013357021752208927,0.0093870072462066,0.0016280399067268197,0.00651162186917605,0.0015681882363231426
1,3,116,38.70536076323027,-9.1378957399622,1.0,0.0,0.0063406329917598,0.0,0.0163493936495906,0.0,0.0083945871155181,0.0,0.0054910275355478,0.0
2,3,117,38.705361574943346,-9.137205688060341,1.0,0.0,0.0061979940748015,0.0,0.0151850034184557,0.0,0.0070571267032843,0.0,0.0045283992006727,0.0
3,3,118,38.705362382584326,-9.136515636130751,1.0,0.0,0.0072493473197582,0.0,0.0176529922814909,0.0,0.0117684772628595,0.0,0.0080442703303242,0.0
4,3,119,38.7053631861532,-9.135825584173567,3.0,0.0,0.0060535834229079,0.0006654456763023023,0.0154405319691119,0.0011866246881310073,0.0089898371814845,0.0005802223682275354,0.0058730614575528,0.0004514639844919942
5,4,109,38.70481426008907,-9.142725027614986,1.0,0.0,0.0058884205540757,0.0,0.0157931475976965,0.0,0.0097287178712046,0.0,0.0068702385555141,0.0
6,4,110,38.70481510029075,-9.142034981107914,26.0,0.0,0.0062876354842804506,0.0006666995714944747,0.016118617576566248,0.001679713096287016,0.00974797884776695,0.0014854979500254133,0.00680038488639865,0.001129668877672878
7,4,111,38.704815936420395,-9.141344934572132,1.0,0.0,0.0068740122244791,0.0,0.0160777669876984,0.0,0.0071072973426234,0.0,0.0045842599919656,0.0
8,4,112,38.70481676847802,-9.140654888007779,1.0,0.0,0.0065302167223371,0.0,0.0157935890103807,0.0,0.0072442769031642,0.0,0.0046833315536207,0.0
9,4,114,38.70481842037719,-9.139274794793927,1.0,0.0,0.0066765347845683,0.0,0.0169268977013188,0.0,0.0085332925847372,0.0,0.0056203511168009,0.0
10,4,115,38.70481924021873,-9.138584748144703,1.0,0.0,0.0060860147039044,0.0,0.0155894093233986,0.0,0.0081199432503155,0.0,0.0055009675212234,0.0
11,4,119,38.704822478864635,-9.135824561269093,1.0,0.0,0.0053302637424797,0.0,0.0143384401498484,0.0,0.0079152495689393,0.0,0.0052560459254401,0.0
12,5,110,38.704274393093804,-9.142033911461407,1.0,0.0,0.0064091541025143,0.0,0.0144375456223751,0.0,0.0058624959315503,0.0,0.0037925923307252,0.0
13,5,119,38.7042817715259,-9.13582353839207,1.0,0.0,0.0060507385297093,0.0,0.0157334433893101,0.0,0.0095538643650127,0.0,0.0066188866448551,0.0
14,6,105,38.703729444281095,-9.145483022123754,1.0,0.0,0.0055584686450429,0.0,0.0127143989338175,0.0,0.0050914882967198,0.0,0.0032953610116733,0.0
15,6,106,38.703730300737945,-9.144792986125978,1.0,0.0,0.0061442985317795,0.0,0.0138851787495532,0.0,0.0055287857268388,0.0,0.0035425304195003,0.0
16,6,107,38.70373115312294,-9.144102950098935,1.0,0.0,0.0062478979739845,0.0,0.0147358258302504,0.0,0.006234123193329,0.0,0.003965710328705,0.0
17,6,118,38.70374026061445,-9.13651255190985,1.0,0.0,0.0056163726196518,0.0,0.0149565338009052,0.0,0.0089075509322301,0.0,0.0060446421505955,0.0
18,7,117,38.70319874561194,-9.137201555034821,2.0,0.0,0.005432606723286951,0.00010417783986975014,0.01440094086271275,0.0005144588870821505,0.0082622632145163,0.0010144102042839,0.00568439569231025,0.0008887288819810499
19,9,115,38.70211570333462,-9.13857953010747,1.0,0.0,0.0059063299695374,0.0,0.0152931890413987,0.0,0.0091102068872144,0.0,0.0063086497971838,0.0
20,9,116,38.70211651902576,-9.137889509411893,1.0,0.0,0.0064348005822417,0.0,0.0157659160004838,0.0,0.007780684146766,0.0,0.005170721298997,0.0
21,10,96,38.70155872437801,-9.15168877559743,1.0,0.0,0.0061171860222889,0.0,0.0143511622629435,0.0,0.0060329734123813,0.0,0.0037332647853207,0.0
22,10,114,38.701574176060284,-9.139268502055707,1.0,0.0,0.0061336125143338,0.0,0.0157000525287259,0.0,0.0090357876978119,0.0,0.0061712700632314,0.0
23,10,115,38.701574995807306,-9.138578486584048,1.0,0.0,0.0062237531655612,0.0,0.0153561339405153,0.0,0.0076815322264736,0.0,0.0051583099418864,0.0
