,x_index,y_index,lat,lon,n_cell,mask_cell,time_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_783,rrs_std_783
0,297,526,38.706264,-9.135138,1.0,0.0,0.0,0.0086597745746738,0.0,0.0212805654339815,0.0,0.0165722932580432,0.0,0.0022332341853719,0.0
1,298,526,38.706085,-9.135137,1.0,0.0,7762.0,0.003098509281792,0.0,0.0089307572253588,0.0,0.006834151003432,0.0,0.0025364230288591,0.0
2,308,519,38.70428,-9.136744,1.0,0.0,7850.0,0.0053022998524518,0.0,0.0144754865144757,0.0,0.0102254988249011,0.0,0.0011038950535601,0.0
3,311,517,38.70374,-9.137202,2.0,0.0,3999.0,0.00399438813687705,0.0008254178544668501,0.0111449295676809,0.0021726701468844003,0.007807762673739799,0.0013224885150435995,0.0008093987434505,0.00015846168541129997
4,315,513,38.70302,-9.138122,1.0,0.0,7892.0,0.0047574974899596,0.0,0.0131419290523506,0.0,0.0089152625155098,0.0,0.0009878014375611,0.0
5,320,508,38.702114,-9.13927,1.0,0.0,188.0,0.002600957421928,0.0,0.0055845941209353,0.0,0.0025022759687888,0.0,0.0001115483997396,0.0
6,323,505,38.701572,-9.139958,1.0,0.0,208.0,0.003200586050492,0.0,0.0070211562634529,0.0,0.0033629941598502,0.0,0.0002087181977187,0.0
7,325,508,38.701214,-9.139268,1.0,0.0,7941.0,0.0049115938685803,0.0,0.0129346673559117,0.0,0.0079229834219891,0.0,0.0008026711607127,0.0
8,326,502,38.70103,-9.140648,1.0,0.0,226.0,0.0032893285265924,0.0,0.0076561838029055,0.0,0.0041620254387621,0.0,0.0003278268904367,0.0
9,330,504,38.70031,-9.140186,1.0,0.0,7968.0,0.0042342526260054,0.0,0.0115506655368686,0.0,0.0068273700957347,0.0,0.0006105627165003,0.0
10,332,418,38.699924,-9.1599655,1.0,0.0,12411.0,0.0117171668617059,0.0,0.0218827305536175,0.0,0.0100238785400834,0.0,0.0006602089615643,0.0
11,335,412,38.699383,-9.161345,1.0,0.0,12372.0,0.0095903868023571,0.0,0.0200541258940002,0.0,0.0089403822050361,0.0,0.0008768103243397,0.0
12,335,500,38.69941,-9.141105,1.0,0.0,7993.0,0.0053239849391258,0.0,0.0130630538020548,0.0,0.0069216317386083,0.0,0.000633093681247,0.0
13,336,342,38.69918,-9.1774435,2.0,0.0,4650.0,0.0056026917400819,0.0014847550318948998,0.0116916732984522,0.0032923861733639,0.0046159622413562505,0.00139915268725975,0.00037154279804035,0.00015038526855145
14,336,409,38.699203,-9.162034,1.0,0.0,12350.0,0.0087616173154773,0.0,0.0191891188559236,0.0,0.0084909310757927,0.0,0.0008194803888245,0.0
15,338,342,38.69882,-9.177443,2.0,0.0,4654.0,0.00719300036516615,0.0007779417313997497,0.01566591692991615,0.0005961180833777488,0.0068536733549695,0.0008071560924615999,0.0006219167838448999,7.33510496483e-05
16,338,403,38.69884,-9.163413,1.0,0.0,12311.0,0.01085688319288,0.0,0.0211381935431351,0.0,0.0095454655356159,0.0,0.0007996583232888,0.0
17,339,496,38.69869,-9.142023,1.0,0.0,8015.0,0.004357064663783,0.0,0.0109786697647292,0.0,0.0055578148550498,0.0,0.000485646078969,0.0
18,342,344,38.698097,-9.176981,1.0,0.0,4735.0,0.0074988507747298,0.0,0.0179201219562169,0.0,0.0103922832406476,0.0,0.0008821112903465,0.0
19,344,339,38.697735,-9.17813,1.0,0.0,4554.0,0.0079884276327103,0.0,0.0183815538422928,0.0,0.0098201488546139,0.0,0.0009798837453743,0.0
20,344,492,38.697784,-9.142941,1.0,0.0,8042.0,0.0051612080583301,0.0,0.0120237443749399,0.0,0.0056736714726076,0.0,0.0004740887797636,0.0
21,345,347,38.69756,-9.17629,1.0,0.0,4762.0,0.0059860232677969,0.0,0.0170651219235316,0.0,0.014993515714267,0.0,0.0021814012162575,0.0
22,346,370,38.697388,-9.171,1.0,0.0,4945.0,0.0105373050052387,0.0,0.0213567885447223,0.0,0.0096697785288502,0.0,0.0009514766543516,0.0
23,347,365,38.697205,-9.172149,1.0,0.0,4907.0,0.0116421279725996,0.0,0.0219121779821009,0.0,0.0094717713185168,0.0,0.0007783965059964,0.0
24,348,358,38.69702,-9.1737585,1.0,0.0,4850.0,0.0109245604820982,0.0,0.0211283506892541,0.0,0.0092475758912842,0.0,0.0008464493117524,0.0
25,350,486,38.6967,-9.144319,1.0,0.0,8077.0,0.0043310807668842,0.0,0.0100025261958532,0.0,0.0044185929099309,0.0,0.0003279465665659,0.0
26,357,475,38.69544,-9.146846,1.0,0.0,402.0,0.0040207911093266,0.0,0.0076544772934593,0.0,0.0023600432679266,0.0,0.0002234768577915,0.0
27,359,475,38.695076,-9.146846,1.0,0.0,8136.0,0.0052628123029389,0.0,0.0119336702775377,0.0,0.0050155527139189,0.0,0.0004422223956902,0.0
28,360,275,38.694828,-9.192842,1.0,0.0,11394.0,0.0111563221987527,0.0,0.0211093673068779,0.0,0.0091380337044484,0.0,0.0006492263781643,0.0
29,361,270,38.69465,-9.193991,1.0,0.0,11356.0,0.0090198526239102,0.0,0.0186142660937968,0.0,0.0071200859688473,0.0,0.0007358504585356,0.0
30,361,273,38.69465,-9.193301,1.0,0.0,11374.0,0.0090503453934581,0.0,0.0187030930968085,0.0,0.0072233877153855,0.0,0.0007463113971218,0.0
31,362,261,38.69446,-9.19606,1.0,0.0,9207.0,0.0036354354003904,0.0,0.0096354078928509,0.0,0.0054975310433929,0.0,0.0004607540881078,0.0
32,362,263,38.694466,-9.1956005,1.0,0.0,11305.0,0.0091704754896926,0.0,0.0189894741116616,0.0,0.0072991068223464,0.0,0.0007604918438312,0.0
33,362,267,38.694466,-9.19468,2.0,0.0,10257.0,0.00606196757542115,0.0029502329469985496,0.013593883590582601,0.0052796400227705,0.0060917906369484,0.0012913162654446001,0.0005646510013804,0.0001988330984646
34,362,471,38.694534,-9.147764,1.0,0.0,427.0,0.0044098748252286,0.0,0.0083622588593081,0.0,0.0026410539404355,0.0,0.0002167294077731,0.0
35,363,255,38.694283,-9.19744,1.0,0.0,9234.0,0.0041751127557816,0.0,0.0101863317164627,0.0,0.0050544183051599,0.0,0.0004024054071014,0.0
36,363,259,38.694283,-9.19652,1.0,0.0,11271.0,0.0103822710314781,0.0,0.0197658682128547,0.0,0.0081146355064968,0.0,0.0006516307311175,0.0
37,364,249,38.6941,-9.198819,1.0,0.0,9260.0,0.0041065878371661,0.0,0.0104498270002519,0.0,0.0055928756817059,0.0,0.0004535644541728,0.0
38,364,292,38.694115,-9.1889305,1.0,0.0,9079.0,0.0024589983482906,0.0,0.0072022210325516,0.0,0.0045187147756555,0.0,0.0004138607192647,0.0
39,365,245,38.693916,-9.1997385,1.0,0.0,9277.0,0.004018543850355,0.0,0.0104036555848272,0.0,0.0060357672085046,0.0,0.000476130252907,0.0
40,365,249,38.693916,-9.198819,1.0,0.0,1547.0,0.0034319295802625,0.0,0.0101331642821866,0.0,0.0081421559625449,0.0,0.0009853575945079,0.0
41,365,252,38.69392,-9.198129,1.0,0.0,11220.0,0.0093140894289686,0.0,0.0189545232718099,0.0,0.006933650952178,0.0,0.0007409749425061,0.0
42,365,257,38.69392,-9.196979,1.0,0.0,1512.0,0.0046606446231711,0.0,0.0121310250945364,0.0,0.0078765459809721,0.0,0.0007193050780336,0.0
43,366,233,38.693733,-9.2024975,1.0,0.0,1621.0,0.0023697998516513,0.0,0.0071978939681538,0.0,0.0059411761654676,0.0,0.0007167406293097,0.0
44,366,237,38.693733,-9.201578,1.0,0.0,9313.0,0.0040978364362192,0.0,0.0104586010525214,0.0,0.0060494279645461,0.0,0.0004425736388266,0.0
45,366,238,38.693733,-9.201348,1.0,0.0,1599.0,0.0023852123307402,0.0,0.0076272274272841,0.0,0.0065942789228077,0.0,0.0008071761405847,0.0
46,366,243,38.693737,-9.200198,1.0,0.0,11151.0,0.0089736270440766,0.0,0.0183163784250059,0.0,0.0066925584167619,0.0,0.000723626933524,0.0
47,366,244,38.693737,-9.199968,1.0,0.0,1569.0,0.0034129478850895,0.0,0.0105323109839068,0.0,0.008681429127606,0.0,0.0010065023913867,0.0
48,366,246,38.693737,-9.199509,1.0,0.0,11169.0,0.0095348792363719,0.0,0.0190345230392059,0.0,0.0070748519042884,0.0,0.0007196155368619,0.0
49,367,233,38.69355,-9.2024975,1.0,0.0,9333.0,0.0044729066876306,0.0,0.0103335006350747,0.0,0.0045877339131297,0.0,0.0003719289175749,0.0
50,367,241,38.693554,-9.200658,1.0,0.0,11131.0,0.0093912350419488,0.0,0.0191910737685922,0.0,0.0070863633222814,0.0,0.0007707483484289,0.0
51,367,468,38.693634,-9.148453,1.0,0.0,452.0,0.0037920190008029,0.0,0.0071960807108985,0.0,0.0022913969632065,0.0,0.000183362780755,0.0
52,368,224,38.693367,-9.204567,1.0,0.0,1662.0,0.0008763556483594,0.0,0.0019759646840933,0.0,0.0011991822444898,0.0,0.000115549369796,0.0
53,368,229,38.69337,-9.203417,1.0,0.0,9350.0,0.0045458475874969,0.0,0.0105495811289049,0.0,0.0048394456987782,0.0,0.0003826542533963,0.0
54,368,235,38.69337,-9.202037,1.0,0.0,11086.0,0.0098346806087165,0.0,0.0196090506779163,0.0,0.0072521896085726,0.0,0.0007491341332401,0.0
55,368,238,38.693375,-9.201347,1.0,0.0,11109.0,0.0099261931520113,0.0,0.0194694395533378,0.0,0.0074868741371175,0.0,0.0007257892578823,0.0
56,368,306,38.693398,-9.185708,1.0,0.0,9020.0,0.0049537707043949,0.0,0.0105261725016577,0.0,0.0043290866865067,0.0,0.0002946571523699,0.0
57,368,469,38.69345,-9.148222,1.0,0.0,8179.0,0.0051522902787613,0.0,0.0112381027866141,0.0,0.0045516895899398,0.0,0.0003908003267904,0.0
58,369,223,38.693188,-9.204796,1.0,0.0,9375.0,0.0040214068878452,0.0,0.0101871930074383,0.0,0.0053578179006039,0.0,0.0003900717643995,0.0
59,369,229,38.693188,-9.203416,1.0,0.0,11038.0,0.009456712278226,0.0,0.0187784533134399,0.0,0.0064785342235822,0.0,0.0007404541633054,0.0
60,369,231,38.69319,-9.202956,1.0,0.0,11059.0,0.0101349294875208,0.0,0.0198292189029898,0.0,0.0073635613880191,0.0,0.0007631797552626,0.0
61,370,219,38.693005,-9.205715,1.0,0.0,9392.0,0.0050633223243135,0.0,0.0109693365065065,0.0,0.0042379930809031,0.0,0.000381693694499,0.0
62,370,222,38.693005,-9.205026,1.0,0.0,10990.0,0.0095436658278458,0.0,0.018926750697507,0.0,0.0068829650748766,0.0,0.0007671924012853,0.0
63,370,226,38.69301,-9.204105,1.0,0.0,11016.0,0.0090764246700869,0.0,0.0186442185459604,0.0,0.0067416073313251,0.0,0.0007668666510963,0.0
64,370,311,38.69304,-9.184558,1.0,0.0,8998.0,0.0053115509325209,0.0,0.0110990000360756,0.0,0.0044389489392869,0.0,0.0002934135015074,0.0
65,371,219,38.692825,-9.205715,1.0,0.0,10966.0,0.0096708083615434,0.0,0.0189924289912857,0.0,0.0071931371430026,0.0,0.0006888134756877,0.0
66,371,465,38.69291,-9.14914,1.0,0.0,8198.0,0.005883356052533,0.0,0.0125832000596193,0.0,0.0050665815608078,0.0,0.0004039259409666,0.0
67,372,463,38.69273,-9.1496,1.0,0.0,480.0,0.0041834185671748,0.0,0.0081664554437843,0.0,0.0026065414491929,0.0,0.0002273774327764,0.0
68,373,208,38.69246,-9.208243,1.0,0.0,9439.0,0.0051128793965811,0.0,0.0116146086437923,0.0,0.0048344363637752,0.0,0.0004231852510478,0.0
69,373,210,38.69246,-9.207784,1.0,0.0,1724.0,0.0010467205435397,0.0,0.0021914722225285,0.0,0.0014624589374247,0.0,5.904875503775198e-05,0.0
70,373,213,38.692463,-9.207094,1.0,0.0,10919.0,0.0093709635023334,0.0,0.018812677399037,0.0,0.0065942603548545,0.0,0.0007336193785131,0.0
71,373,216,38.692463,-9.206404,1.0,0.0,10943.0,0.0092776348614835,0.0,0.0183959668241501,0.0,0.0066556003082084,0.0,0.000670937326724,0.0
72,373,316,38.6925,-9.183407,1.0,0.0,8976.0,0.0053877861898529,0.0,0.0116040192491305,0.0,0.0045560155871131,0.0,0.0003648087276004,0.0
73,374,204,38.69228,-9.209163,1.0,0.0,10850.0,0.0095711693495232,0.0,0.019125243240229,0.0,0.0069460313568697,0.0,0.0007313608829184,0.0
74,374,208,38.69228,-9.208243,1.0,0.0,10877.0,0.0095546110527538,0.0,0.0198538671724109,0.0,0.0077513617120962,0.0,0.0007908696551554,0.0
75,374,210,38.69228,-9.207784,1.0,0.0,10894.0,0.0093602223942005,0.0,0.018794529775631,0.0,0.0066057282793557,0.0,0.0007367927771156,0.0
76,374,461,38.692368,-9.15006,1.0,0.0,8219.0,0.0055628887291595,0.0,0.0124125410608786,0.0,0.0051860638209877,0.0,0.0003957399447774,0.0
77,375,203,38.692097,-9.209393,1.0,0.0,9462.0,0.0049796737879508,0.0,0.0119164241539809,0.0,0.0056259157899603,0.0,0.0004510989316458,0.0
78,376,195,38.691914,-9.211232,1.0,0.0,10782.0,0.0094432606608691,0.0,0.0192282238146889,0.0,0.00704468069264,0.0,0.0007648020628882,0.0
79,376,198,38.691914,-9.210542,1.0,0.0,10804.0,0.0109121854519028,0.0,0.0202860849907527,0.0,0.0080787522998512,0.0,0.0006359702380096,0.0
80,377,184,38.69173,-9.213761,23.0,0.0,5700.217391304348,0.008556702705998925,0.0009508400698117555,0.020230664960672693,0.0017483964226778527,0.013709468293944095,0.004534833723799623,0.0018095693983376168,0.0007959395369683334
81,377,187,38.69173,-9.213071,1.0,0.0,10719.0,0.0105681582266179,0.0,0.0197563695161162,0.0,0.0077677174783359,0.0,0.0006318389904486,0.0
82,377,189,38.69173,-9.212611,1.0,0.0,1814.0,0.0020634916182408,0.0,0.0057144528731113,0.0,0.004326220969192,0.0,0.0004563953863494,0.0
83,377,191,38.69173,-9.212152,1.0,0.0,10752.0,0.009297287776717,0.0,0.0186779898452778,0.0,0.0065959858308828,0.0,0.0007143342527669,0.0
84,377,197,38.691734,-9.210772,1.0,0.0,9489.0,0.004826444911131,0.0,0.0107273786566612,0.0,0.0044607583390076,0.0,0.0003268583500959,0.0
85,377,320,38.69178,-9.182485,1.0,0.0,8952.0,0.0055095452930007,0.0,0.0117405915997128,0.0,0.0044729228029839,0.0,0.0003594319848494,0.0
86,377,458,38.691826,-9.150748,1.0,0.0,8237.0,0.0059049661115213,0.0,0.012942764096907,0.0,0.0052620513419787,0.0,0.0004310940607027,0.0
87,378,193,38.69155,-9.211691,1.0,0.0,9507.0,0.0039982244557598,0.0,0.0105456765990336,0.0,0.0059910536408056,0.0,0.0004780516683401,0.0
88,379,182,38.69137,-9.21422,1.0,0.0,1846.0,0.0016545044275906,0.0,0.0040971513263612,0.0,0.0026243958060477,0.0,0.000256660578626,0.0
89,379,187,38.69137,-9.21307,1.0,0.0,9532.0,0.0044675670488131,0.0,0.0103877776485825,0.0,0.0046091504203149,0.0,0.0003583751177063,0.0
90,380,323,38.691242,-9.181793,1.0,0.0,8932.0,0.0051721643934777,0.0,0.011032230380472,0.0,0.004203067334495,0.0,0.0003299705400833,0.0
91,381,181,38.691006,-9.214449,1.0,0.0,9562.0,0.0040806000625884,0.0,0.0106437939814377,0.0,0.0060185919848324,0.0,0.0005264464129118,0.0
92,381,455,38.691105,-9.151437,1.0,0.0,8262.0,0.0061702619795561,0.0,0.0132295072962372,0.0,0.0053778167025725,0.0,0.0004288192537773,0.0
93,382,177,38.690826,-9.215368,1.0,0.0,1869.0,0.0014782142755963,0.0,0.0035160160988725,0.0,0.0022848632545268,0.0,0.0001734529685103,0.0
94,383,173,38.690643,-9.216288,1.0,0.0,1894.0,0.0013498357702754,0.0,0.0031306800034656,0.0,0.0019771719222789,0.0,0.00013260695183,0.0
95,384,327,38.69052,-9.180872,1.0,0.0,8908.0,0.0054029156830218,0.0,0.0112559844597691,0.0,0.0042311311676022,0.0,0.0003421994410236,0.0
96,384,451,38.690563,-9.152355,1.0,0.0,8282.0,0.0060689497763171,0.0,0.0129955758390231,0.0,0.0053624655743143,0.0,0.0004014943569635,0.0
97,385,170,38.69028,-9.216976,1.0,0.0,1945.0,0.0045083384765417,0.0,0.0155278168849161,0.0,0.0081377137686217,0.0,0.0026071662262541,0.0
98,387,333,38.689983,-9.17949,1.0,0.0,8879.0,0.0053171367672374,0.0,0.0111641953524513,0.0,0.0043794326567827,0.0,0.000322810524384,0.0
99,387,448,38.69002,-9.153044,1.0,0.0,8303.0,0.005443339686123,0.0,0.0119956090987843,0.0,0.0048941101642525,0.0,0.0003776448113448,0.0
100,387,452,38.69002,-9.152124,1.0,0.0,561.0,0.0038464066610592,0.0,0.0082059558576636,0.0,0.0035328913745664,0.0,0.000200447349433,0.0
101,390,444,38.68948,-9.153963,1.0,0.0,8325.0,0.0062614878955321,0.0,0.0131483705665901,0.0,0.0052599866540977,0.0,0.0003694229556385,0.0
102,393,341,38.688904,-9.177649,1.0,0.0,8839.0,0.005181035832728,0.0,0.011003369313495,0.0,0.0042458642530209,0.0,0.0003092206249981,0.0
103,393,440,38.68894,-9.1548815,1.0,0.0,8347.0,0.0057289127863858,0.0,0.0123516116576886,0.0,0.0050349771729068,0.0,0.0003971646044409,0.0
104,395,344,38.688545,-9.176957,1.0,0.0,8821.0,0.0057544638144479,0.0,0.0121609794376804,0.0,0.004799196391026,0.0,0.0003755088265946,0.0
105,396,435,38.688396,-9.156031,1.0,0.0,8369.0,0.0050561108200239,0.0,0.011182789884539,0.0,0.0045567454077627,0.0,0.0003563382271805,0.0
106,398,431,38.688034,-9.156949,1.0,0.0,8391.0,0.0056001692432614,0.0,0.0121931034375349,0.0,0.0051802072636345,0.0,0.000377998929252,0.0
107,401,426,38.687492,-9.158098,1.0,0.0,8413.0,0.0056252537597738,0.0,0.0122655808574499,0.0,0.0053742119161685,0.0,0.000359822323472,0.0
108,405,357,38.68675,-9.173964,1.0,0.0,8751.0,0.0048454960809274,0.0,0.0105422907604752,0.0,0.0043345917629492,0.0,0.0003021182127207,0.0
109,405,417,38.686768,-9.160166,1.0,0.0,8457.0,0.0053954631924036,0.0,0.0117544149892604,0.0,0.0051779575317854,0.0,0.0003398975968649,0.0
110,407,410,38.686405,-9.161775,1.0,0.0,8490.0,0.0046423634045901,0.0,0.0104093321732361,0.0,0.004439139833219,0.0,0.0003335839493105,0.0
111,408,362,38.68621,-9.172812,1.0,0.0,8724.0,0.0053670513120251,0.0,0.0114311981636161,0.0,0.0046111822009186,0.0,0.000329091315897,0.0
112,408,418,38.686226,-9.159935,1.0,0.0,730.0,0.0019509913839784,0.0,0.0035266353591389,0.0,0.0012447380435135,0.0,0.0001002535322076,0.0
113,410,404,38.685863,-9.163154,1.0,0.0,8517.0,0.0049412591437853,0.0,0.0111920997078676,0.0,0.0048992009780535,0.0,0.0003651603188367,0.0
114,411,368,38.68567,-9.171432,1.0,0.0,8693.0,0.0051526329225,0.0,0.0108373211400572,0.0,0.0043457306112731,0.0,0.0003072026512759,0.0
115,413,372,38.68531,-9.17051,1.0,0.0,8671.0,0.0043583607114143,0.0,0.0095755621798499,0.0,0.0038179692396551,0.0,0.0003084489678945,0.0
