,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,1,118,38.706444600579864,-9.135827630064878,1.0,0.0,0.0086597745746738,0.0,0.0212805654339815,0.0,0.0165722932580432,0.0,0.0126535636856023,0.0
1,2,118,38.705903893391614,-9.135826607105495,1.0,0.0,0.003098509281792,0.0,0.0089307572253588,0.0,0.006834151003432,0.0,0.0060787128009004,0.0
2,5,117,38.704280967987906,-9.13651357995589,1.0,0.0,0.0053022998524518,0.0,0.0144754865144757,0.0,0.0102254988249011,0.0,0.0074750454163981,0.0
3,6,116,38.703739453020034,-9.137202588249604,2.0,0.0,0.00399438813687705,0.0008254178544668501,0.0111449295676809,0.0021726701468844003,0.007807762673739799,0.0013224885150435995,0.00564846964525325,0.0009029328405948502
4,7,115,38.70319793396124,-9.137891586150513,1.0,0.0,0.0047574974899596,0.0,0.0131419290523506,0.0,0.0089152625155098,0.0,0.0064196092863176,0.0
5,9,113,38.702114883571845,-9.13926955077504,1.0,0.0,0.002600957421928,0.0,0.0055845941209353,0.0,0.0025022759687888,0.0,0.0014584156359697,0.0
6,10,112,38.7015733522417,-9.139958517499219,1.0,0.0,0.003200586050492,0.0,0.0070211562634529,0.0,0.0033629941598502,0.0,0.0020966581294701,0.0
7,11,111,38.70103181682158,-9.140647473831715,1.0,0.0,0.0032893285265924,0.0,0.0076561838029055,0.0,0.0041620254387621,0.0,0.0027789917102325,0.0
8,11,113,38.701033468498565,-9.13926745336452,1.0,0.0,0.0049115938685803,0.0,0.0129346673559117,0.0,0.0079229834219891,0.0,0.0054839371076859,0.0
9,12,112,38.70049193709976,-9.139956409753585,1.0,0.0,0.0042342526260054,0.0,0.0115506655368686,0.0,0.0068273700957347,0.0,0.0043770187340941,0.0
10,13,83,38.69992556906887,-9.15996533889573,1.0,0.0,0.0117171668617059,0.0,0.0218827305536175,0.0,0.0100238785400834,0.0,0.006156605222515,0.0
11,14,58,38.699359993189894,-9.177213968171905,2.0,0.0,0.0056026917400819,0.0014847550318948998,0.0116916732984522,0.0032923861733639,0.0046159622413562505,0.00139915268725975,0.0027382623080511002,0.0008331012020236
12,14,80,38.69938201197486,-9.162034115587625,1.0,0.0,0.0087616173154773,0.0,0.0191891188559236,0.0,0.0084909310757927,0.0,0.0053179979616874,0.0
13,14,81,38.699382966009665,-9.161344121900555,1.0,0.0,0.0095903868023571,0.0,0.0200541258940002,0.0,0.0089403822050361,0.0,0.005499548125725,0.0
14,14,110,38.69940886203294,-9.141334291358621,1.0,0.0,0.0053239849391258,0.0,0.0130630538020548,0.0,0.0069216317386083,0.0,0.0045735843823845,0.0
15,15,58,38.698819286414334,-9.177212633857849,2.0,0.0,0.00719300036516615,0.0007779417313997497,0.01566591692991615,0.0005961180833777488,0.0068536733549695,0.0008071560924615999,0.0042181252209861995,0.0006973994552791
16,15,78,38.6988393845298,-9.163412872452797,1.0,0.0,0.01085688319288,0.0,0.0211381935431351,0.0,0.0095454655356159,0.0,0.0056970358878034,0.0
17,15,109,38.69886731836537,-9.142023216575156,1.0,0.0,0.004357064663783,0.0,0.0109786697647292,0.0,0.0055578148550498,0.0,0.0035729539238902,0.0
18,16,58,38.6982785795886,-9.1772112995796,1.0,0.0,0.0074988507747298,0.0,0.0179201219562169,0.0,0.0103922832406476,0.0,0.0070099655487661,0.0
19,17,57,38.697736825100236,-9.177899942650766,1.0,0.0,0.0079884276327103,0.0,0.0183815538422928,0.0,0.0098201488546139,0.0,0.0062951293919947,0.0
20,17,59,38.697738916254195,-9.176519987987747,1.0,0.0,0.0059860232677969,0.0,0.0170651219235316,0.0,0.014993515714267,0.0,0.0119552482275402,0.0
