,timestamp,lat,lon,q_1,q_2,q_3
0,2021-07-03 07:04:37.195,38.6993989,-9.1765496,0.0,0.0,0.0
1,2021-07-03 07:04:54.201,38.6993987,-9.1765506,0.0,0.0,0.0
2,2021-07-03 07:05:10.207,38.699398,-9.1765494,0.0,0.0,0.0
3,2021-07-03 07:05:30.214,38.6993998,-9.1765481,0.0,0.0,0.0
4,2021-07-03 07:05:53.222,38.6993983,-9.1765479,0.0,0.0,0.0
5,2021-07-03 07:06:10.228,38.6993995,-9.1765466,0.0,0.0,0.0
6,2021-07-03 07:06:27.234,38.6993994,-9.176547,0.0,0.0,0.0
7,2021-07-03 07:06:43.239,38.6993997,-9.1765474,0.0,0.0,0.0
8,2021-07-03 07:07:33.257,38.6993967,-9.176547,0.0,0.0,0.0
9,2021-07-03 07:07:52.263,38.6993968,-9.1765471,0.0,0.0,0.0
10,2021-07-03 07:08:08.269,38.6993971,-9.1765472,0.0,0.0,0.0
11,2021-07-03 07:08:28.276,38.6993963,-9.1765459,0.0,0.0,0.0
12,2021-07-03 07:08:47.283,38.6993988,-9.1765476,0.0,0.0,0.0
13,2021-07-03 07:09:07.290,38.6993964,-9.1765462,0.0,0.0,0.0
14,2021-07-03 07:09:27.297,38.6993989,-9.176545,0.0,0.0,0.0
15,2021-07-03 07:09:46.303,38.6993973,-9.1765442,0.0,0.0,0.0
16,2021-07-03 07:10:17.314,38.6993933,-9.176543,0.0,0.0,0.0
17,2021-07-03 07:10:33.320,38.6993915,-9.1765425,0.0,0.0,0.0
18,2021-07-03 07:10:53.327,38.6993923,-9.1765401,0.0,0.0,0.0
19,2021-07-03 07:11:13.334,38.699392,-9.17654,0.0,0.0,0.0
20,2021-07-03 07:11:33.341,38.6993914,-9.1765391,0.0,0.0,0.0
21,2021-07-03 07:11:52.348,38.6993935,-9.1765383,0.0,0.0,0.0
22,2021-07-03 07:12:32.362,38.6993916,-9.1765396,0.0,0.0,0.0
23,2021-07-03 07:12:52.369,38.699393,-9.17654,0.0,0.0,0.0
24,2021-07-03 07:13:11.375,38.6993929,-9.1765396,0.0,0.0,0.0
25,2021-07-03 07:15:45.429,38.6993952,-9.1765397,0.0,0.0,0.0
26,2021-07-03 07:16:02.435,38.6993942,-9.1765396,0.0,0.0,0.0
27,2021-07-03 07:16:22.442,38.6993935,-9.1765389,0.0,0.0,0.0
28,2021-07-03 07:16:39.448,38.6993933,-9.1765396,0.0,0.0,0.0
29,2021-07-03 07:16:55.454,38.6993939,-9.1765401,0.0,0.0,0.0
30,2021-07-03 07:17:15.461,38.6993951,-9.1765416,0.0,0.0,0.0
31,2021-07-03 07:17:37.469,38.6993947,-9.1765427,0.0,0.0,0.0
32,2021-07-03 07:17:57.476,38.6993943,-9.176543,0.0,0.0,0.0
33,2021-07-03 07:18:14.482,38.699395,-9.1765432,0.0,0.0,0.0
34,2021-07-03 07:19:02.498,38.6993944,-9.1765451,0.0,0.0,0.0
35,2021-07-03 07:19:27.492,38.6993948,-9.176546,0.0,0.0,0.0
36,2021-07-03 07:19:56.482,38.6993965,-9.1765433,0.0,0.0,0.0
37,2021-07-03 07:20:16.475,38.6993951,-9.1765425,0.0,0.0,0.0
38,2021-07-03 07:20:34.468,38.6993946,-9.1765408,0.0,0.0,0.0
39,2021-07-03 07:20:58.460,38.6993928,-9.1765406,0.0,0.0,0.0
40,2021-07-03 07:21:22.451,38.6993938,-9.1765415,0.0,0.0,0.0
41,2021-07-03 07:21:42.444,38.6993943,-9.1765432,0.0,0.0,0.0
42,2021-07-03 07:22:02.437,38.6993951,-9.1765438,0.0,0.0,0.0
43,2021-07-03 07:22:22.430,38.6993942,-9.1765441,0.0,0.0,0.0
44,2021-07-03 07:22:42.423,38.6993959,-9.1765462,0.0,0.0,0.0
45,2021-07-03 07:23:07.415,38.6993964,-9.1765473,0.0,0.0,0.0
46,2021-07-03 07:23:26.408,38.6993965,-9.1765466,0.0,0.0,0.0
47,2021-07-03 07:24:06.394,38.6993963,-9.176543,0.0,0.0,0.0
48,2021-07-03 07:24:25.387,38.6993952,-9.1765401,0.0,0.0,0.0
49,2021-07-03 07:24:55.377,38.6993952,-9.1765392,0.0,0.0,0.0
50,2021-07-03 07:25:15.370,38.6993955,-9.1765381,0.0,0.0,0.0
51,2021-07-03 07:25:40.361,38.6993947,-9.1765368,0.0,0.0,0.0
52,2021-07-03 07:25:59.354,38.6993945,-9.1765389,0.0,0.0,0.0
53,2021-07-03 07:27:29.323,38.6993931,-9.1765442,0.0,0.0,0.0
54,2021-07-03 07:27:53.314,38.6993941,-9.1765445,0.0,0.0,0.0
55,2021-07-03 07:28:13.307,38.6993941,-9.1765451,0.0,0.0,0.0
56,2021-07-03 07:28:33.300,38.6993933,-9.1765443,0.0,0.0,0.0
57,2021-07-03 07:30:47.253,38.6993902,-9.1765382,0.0,0.0,0.0
58,2021-07-03 07:31:16.243,38.6993895,-9.1765356,0.0,0.0,0.0
59,2021-07-03 07:31:36.236,38.6993913,-9.1765365,0.0,0.0,0.0
