,timestamp,lat,lon,q_1,q_2,q_3
0,2021-07-31 07:22:20.381,38.6993748,-9.1765567,1.0,1.0,1.0
1,2021-07-31 07:22:44.372,38.6993734,-9.1765566,1.0,1.0,1.0
2,2021-07-31 07:23:29.355,38.6993706,-9.1765581,1.0,1.0,1.0
3,2021-07-31 07:23:49.348,38.6993715,-9.1765576,1.0,1.0,1.0
4,2021-07-31 07:24:14.338,38.6993707,-9.1765568,1.0,1.0,0.0
5,2021-07-31 07:24:44.327,38.6993703,-9.1765582,0.0,0.0,0.0
6,2021-07-31 07:25:29.311,38.6993731,-9.176562,1.0,1.0,1.0
7,2021-07-31 07:25:52.302,38.6993741,-9.17656,1.0,1.0,1.0
8,2021-07-31 07:26:14.294,38.6993732,-9.1765588,0.0,0.0,0.0
9,2021-07-31 07:26:37.286,38.6993724,-9.1765577,0.0,0.0,0.0
10,2021-07-31 07:27:00.277,38.6993734,-9.1765569,1.0,1.0,0.0
11,2021-07-31 07:27:22.269,38.6993755,-9.1765551,1.0,1.0,1.0
12,2021-07-31 07:27:56.256,38.6993768,-9.1765573,1.0,1.0,0.0
13,2021-07-31 07:29:06.230,38.6993786,-9.1765545,1.0,1.0,1.0
14,2021-07-31 07:29:28.222,38.6993797,-9.1765569,1.0,1.0,1.0
15,2021-07-31 07:29:53.213,38.6993788,-9.1765559,1.0,1.0,1.0
16,2021-07-31 07:30:17.204,38.6993789,-9.1765531,1.0,1.0,1.0
17,2021-07-31 07:30:42.195,38.6993781,-9.1765522,1.0,1.0,1.0
18,2021-07-31 07:31:09.185,38.6993799,-9.1765557,1.0,1.0,1.0
19,2021-07-31 07:31:33.176,38.6993787,-9.1765548,1.0,1.0,1.0
20,2021-07-31 07:32:16.160,38.6993789,-9.1765565,1.0,1.0,1.0
21,2021-07-31 07:32:41.151,38.6993749,-9.1765571,1.0,1.0,1.0
22,2021-07-31 07:33:00.144,38.6993756,-9.1765579,1.0,1.0,1.0
23,2021-07-31 07:33:18.137,38.699375,-9.1765571,1.0,1.0,1.0
24,2021-07-31 07:33:43.128,38.6993756,-9.1765579,1.0,1.0,1.0
25,2021-07-31 07:34:32.110,38.6993764,-9.1765552,1.0,1.0,1.0
26,2021-07-31 07:34:54.102,38.6993787,-9.1765585,0.0,0.0,0.0
27,2021-07-31 07:35:12.095,38.6993788,-9.1765607,0.0,0.0,0.0
28,2021-07-31 07:35:37.086,38.6993787,-9.1765598,1.0,1.0,1.0
29,2021-07-31 07:36:05.075,38.6993774,-9.1765613,0.0,0.0,0.0
30,2021-07-31 07:36:58.056,38.6993771,-9.1765611,0.0,0.0,0.0
31,2021-07-31 07:37:25.046,38.6993784,-9.1765621,0.0,0.0,0.0
32,2021-07-31 07:37:45.038,38.6993773,-9.1765596,0.0,0.0,0.0
33,2021-07-31 07:38:04.031,38.6993758,-9.1765581,0.0,0.0,0.0
34,2021-07-31 07:38:40.018,38.6993781,-9.1765552,0.0,0.0,0.0
35,2021-07-31 07:39:03.009,38.6993803,-9.1765545,1.0,1.0,1.0
36,2021-07-31 07:39:26.001,38.6993782,-9.1765505,0.0,0.0,0.0
37,2021-07-31 07:39:51.007,38.699378,-9.1765505,0.0,0.0,0.0
38,2021-07-31 07:40:23.019,38.6993775,-9.1765506,1.0,1.0,1.0
39,2021-07-31 07:40:44.027,38.6993802,-9.176554,1.0,1.0,1.0
40,2021-07-31 07:41:04.034,38.6993801,-9.1765549,1.0,1.0,1.0
41,2021-07-31 07:41:26.042,38.6993776,-9.1765536,1.0,1.0,1.0
42,2021-07-31 07:41:56.054,38.6993771,-9.1765553,1.0,1.0,1.0
43,2021-07-31 07:42:16.061,38.6993771,-9.176558,0.0,0.0,0.0
44,2021-07-31 07:42:44.071,38.6993787,-9.1765569,0.0,0.0,0.0
45,2021-07-31 07:43:02.078,38.699383,-9.1765573,0.0,0.0,0.0
46,2021-07-31 07:43:55.098,38.6993842,-9.1765548,1.0,1.0,1.0
47,2021-07-31 07:44:24.108,38.6993837,-9.1765529,1.0,1.0,0.0
48,2021-07-31 07:44:46.116,38.6993831,-9.1765515,1.0,1.0,1.0
49,2021-07-31 07:45:07.124,38.699382,-9.1765552,1.0,1.0,1.0
50,2021-07-31 07:45:27.132,38.6993817,-9.1765595,0.0,0.0,0.0
51,2021-07-31 07:45:45.138,38.699381,-9.1765612,1.0,1.0,1.0
52,2021-07-31 07:46:07.146,38.6993827,-9.1765669,1.0,1.0,1.0
53,2021-07-31 07:46:29.154,38.6993814,-9.1765677,0.0,0.0,0.0
54,2021-07-31 07:46:54.164,38.6993816,-9.1765655,0.0,0.0,0.0
55,2021-07-31 07:47:19.173,38.6993805,-9.1765616,1.0,1.0,1.0
56,2021-07-31 07:47:45.182,38.6993817,-9.1765599,0.0,0.0,0.0
57,2021-07-31 07:48:08.191,38.6993819,-9.1765592,1.0,1.0,1.0
