,x_index,y_index,lat,lon,n_cell,mask_cell,rrs_443,rrs_std_443,rrs_560,rrs_std_560,rrs_665,rrs_std_665,rrs_705,rrs_std_705
0,0,0,38.706322945174556,-9.216564701596356,2.0,0.0,0.004727580663460851,0.00052226540322615,0.011571210730402948,0.00153714317107105,0.0065631724086767495,0.0008587997665478503,0.004517044362356,0.0005685084037155
1,0,1,38.70632422115297,-9.215874643376704,7.0,0.0,0.005522350749962,0.0010214463155755807,0.0146495541104444,0.0019158201047285237,0.0086171764358197,0.001523610090315538,0.0061410015426791,0.0014157121399148407
2,0,2,38.70632549305919,-9.215184585113414,8.0,0.0,0.00619590628139225,0.0003390656006546597,0.014954434703481151,0.0008086258973609608,0.0073792550687188496,0.0007673495955920253,0.005084804312130301,0.0005970964302561773
3,0,3,38.70632676089322,-9.21449452680663,45.0,0.0,0.0061593393833658,0.000766131023090258,0.0149915549390883,0.00150836652385249,0.0061010098378067,0.0009331452213111286,0.0037982267244023,0.0006733895022986461
4,0,4,38.706328024655065,-9.213804468456486,2.0,0.0,0.0061923539229737,0.0010568627601038002,0.01457785016057965,0.00245287122867265,0.00616965154528735,0.00138558109745005,0.00396951452608805,0.00082167709776215
5,0,5,38.706329284344704,-9.213114410063127,3.0,0.0,0.0067475121890118,0.0006582992368823498,0.0154484460311349,0.0014589935426196044,0.00645503281981,0.0007976644390010113,0.0040761188231752,0.00046663670903330227
6,0,6,38.70633053996216,-9.212424351626687,7.0,0.0,0.0064741681587602,0.0008291291621278662,0.015161578413752,0.001753308508553994,0.0062610755619086,0.0007287692852985509,0.0040050019146891,0.0005129900955084804
7,0,7,38.70633179150741,-9.21173429314731,4.0,0.0,0.0063281397811423,0.0009491081398555024,0.01505006835536335,0.00214971619368879,0.00656614138878955,0.0008068731644122895,0.00420172705498295,0.00045415635198618244
8,0,8,38.70633303898048,-9.211044234625135,3.0,0.0,0.0060027854395788,0.00029956187732389225,0.0146404029317805,0.0011389259804338418,0.0066595947132276,0.000822253166152459,0.0041662607828886,0.0005214951293536536
9,0,9,38.70633428238134,-9.210354176060298,3.0,0.0,0.0070844318915586,0.0007153630345968287,0.0166771759069051,0.00198244459946806,0.0070782394406462,0.0010804703887768539,0.0044550284111625,0.0006207426372850423
10,0,10,38.70633552171001,-9.209664117452938,3.0,0.0,0.0068449066291724,0.0005673102720501295,0.0158636968178195,0.0017066038849029561,0.0066474202625744,0.001002990922493738,0.0042045813004997,0.0006149313614714602
11,0,11,38.70633675696648,-9.208974058803202,3.0,0.0,0.0067604370556834,0.0005603303813688934,0.0175989129732094,0.0021589266703421063,0.010399079660866,0.002586610931735876,0.0072113088272826,0.0019301381682922463
12,0,12,38.70633798815076,-9.208284000111222,4.0,0.0,0.00653182407211105,0.0004796032480801087,0.01639821084710025,0.00212282360582758,0.0086250482789627,0.002463357928764242,0.00567980542316585,0.0017725633994231595
13,0,13,38.70633921526283,-9.20759394137714,67.0,0.0,0.0053446807952057,0.0002734012732280856,0.0126321302417155,0.0007915106108398991,0.0051835255667656,0.0005955891533901951,0.0031379026653322,0.0004458626581195176
14,0,14,38.7063404383027,-9.206903882601097,3.0,0.0,0.0057709399414124,0.0004025589635048434,0.0129121164410966,0.001073821673063319,0.0054623875109235,0.0006024495332718524,0.0034092775559404,0.00042454186802304733
15,0,15,38.70634165727038,-9.20621382378323,5.0,0.0,0.0063346345567086,0.0004603557533268175,0.0158254205338291,0.001277889064469794,0.0069225431288944,0.0009917884407148207,0.004351592857032,0.0006616565871407321
16,0,16,38.70634287216585,-9.205523764923678,10.0,0.0,0.0065128640356136,0.0007386244275687786,0.015479116610692501,0.0016498978632481826,0.00633521812258055,0.0009483096996033604,0.0040180445140511,0.0006876324131015713
17,0,17,38.70634408298912,-9.204833706022583,11.0,0.0,0.0065325172598041,0.0007037803297072833,0.0157756423484676,0.00126170122048253,0.0071689869475851,0.0010280214302786992,0.0043392130599439,0.0007571864785649535
18,0,18,38.706345289740185,-9.204143647080084,5.0,0.0,0.0066261019542625,0.0006880322199572678,0.0156809778000341,0.0013838477244610705,0.0071778187088526,0.0007744670570850627,0.0047769299000888,0.0005156537423737219
19,0,19,38.70634649241906,-9.203453588096318,3.0,0.0,0.0053107965634331,0.0007225277870010915,0.0126386470747189,0.0018916674598918554,0.0057795890591801,0.0009945812390051818,0.0038778934465552,0.0006656544888837007
20,0,20,38.70634769102571,-9.20276352907143,4.0,0.0,0.006313334358040001,0.0003140050810410227,0.015692613584824,0.0010680830868762788,0.00727841719653205,0.0008744908122000202,0.0049128727766128005,0.0006162553140553808
21,0,21,38.70634888556017,-9.202073470005551,4.0,0.0,0.006117594887206699,0.0007630286739254915,0.0141541663062921,0.0018030379534386516,0.0060184480058933995,0.0009065830607799659,0.003880164132249,0.0005643337349919333
22,0,22,38.70635007602242,-9.20138341089883,3.0,0.0,0.0061730553338434,0.0003293944151520172,0.0152412162430664,0.001091975161564519,0.0070408569762725,0.0009465599435208425,0.0046413766758366,0.0005731503731087343
23,0,23,38.70635126241246,-9.200693351751399,9.0,0.0,0.005719430278419,0.0005675677354896614,0.0136456146260327,0.0011098117859939878,0.0063056081126863,0.0005883892686924443,0.0040932970531227,0.00039024537062590356
24,0,24,38.7063524447303,-9.200003292563402,11.0,0.0,0.0058803126897888,0.0003715004502857037,0.0137520834180332,0.0008092909055821975,0.0059578002937376,0.0004517219065286023,0.0039096899426748,0.00029534147602016894
