,timestamp,lat,lon,q_1,q_2,q_3
0,2021-07-05 07:07:18.203,38.6993888,-9.1765351,0.0,0.0,0.0
1,2021-07-05 07:07:39.211,38.699388,-9.1765346,0.0,0.0,0.0
2,2021-07-05 07:07:59.217,38.6993878,-9.176536,0.0,0.0,0.0
3,2021-07-05 07:08:20.225,38.699389,-9.1765378,0.0,0.0,0.0
4,2021-07-05 07:08:40.232,38.6993869,-9.1765377,0.0,0.0,0.0
5,2021-07-05 07:09:00.239,38.6993868,-9.1765362,0.0,0.0,0.0
6,2021-07-05 07:09:17.244,38.6993873,-9.1765366,0.0,0.0,0.0
7,2021-07-05 07:09:39.252,38.6993866,-9.1765362,0.0,0.0,0.0
8,2021-07-05 07:10:10.263,38.699387,-9.1765362,0.0,0.0,0.0
9,2021-07-05 07:10:27.269,38.6993875,-9.1765365,0.0,0.0,0.0
10,2021-07-05 07:10:47.276,38.6993872,-9.1765353,0.0,0.0,0.0
11,2021-07-05 07:11:07.282,38.699388,-9.176536,0.0,0.0,0.0
12,2021-07-05 07:11:28.290,38.6993896,-9.1765356,0.0,0.0,0.0
13,2021-07-05 07:11:48.297,38.6993906,-9.176537,0.0,0.0,0.0
14,2021-07-05 07:12:07.303,38.6993913,-9.176537,0.0,0.0,0.0
15,2021-07-05 07:12:27.310,38.6993906,-9.1765385,0.0,0.0,0.0
16,2021-07-05 07:12:51.318,38.6993913,-9.1765368,0.0,0.0,0.0
17,2021-07-05 07:13:11.325,38.6993907,-9.176535,0.0,0.0,0.0
18,2021-07-05 07:13:33.333,38.6993912,-9.1765332,0.0,0.0,0.0
19,2021-07-05 07:15:45.378,38.6993915,-9.1765363,0.0,0.0,0.0
20,2021-07-05 07:16:08.386,38.6993914,-9.1765377,0.0,0.0,0.0
21,2021-07-05 07:16:33.395,38.6993913,-9.1765378,0.0,0.0,0.0
22,2021-07-05 07:16:50.401,38.6993905,-9.1765383,0.0,0.0,0.0
23,2021-07-05 07:17:12.409,38.6993893,-9.1765385,0.0,0.0,0.0
24,2021-07-05 07:17:32.415,38.6993883,-9.1765398,0.0,0.0,0.0
25,2021-07-05 07:17:52.422,38.6993871,-9.1765408,0.0,0.0,0.0
26,2021-07-05 07:18:11.429,38.6993868,-9.1765419,0.0,0.0,0.0
27,2021-07-05 07:18:51.443,38.6993878,-9.1765411,0.0,0.0,0.0
28,2021-07-05 07:19:11.450,38.6993875,-9.1765423,0.0,0.0,0.0
29,2021-07-05 07:19:36.458,38.6993868,-9.1765429,0.0,0.0,0.0
30,2021-07-05 07:19:56.465,38.6993864,-9.1765418,0.0,0.0,0.0
31,2021-07-05 07:20:18.473,38.6993857,-9.1765383,0.0,0.0,0.0
32,2021-07-05 07:20:42.481,38.699385,-9.1765374,0.0,0.0,0.0
33,2021-07-05 07:21:02.488,38.6993849,-9.176536,0.0,0.0,0.0
34,2021-07-05 07:21:27.497,38.6993834,-9.1765353,0.0,0.0,0.0
35,2021-07-05 07:21:47.495,38.699384,-9.1765358,0.0,0.0,0.0
36,2021-07-05 07:22:07.488,38.699384,-9.1765349,0.0,0.0,0.0
37,2021-07-05 07:22:27.482,38.6993844,-9.176535,0.0,0.0,0.0
38,2021-07-05 07:22:47.475,38.6993847,-9.1765361,0.0,0.0,0.0
39,2021-07-05 07:23:03.469,38.6993853,-9.1765364,0.0,0.0,0.0
40,2021-07-05 07:23:26.461,38.6993866,-9.1765366,0.0,0.0,0.0
41,2021-07-05 07:23:46.454,38.6993862,-9.1765367,0.0,0.0,0.0
42,2021-07-05 07:24:22.442,38.6993864,-9.1765355,0.0,0.0,0.0
43,2021-07-05 07:24:42.435,38.6993859,-9.1765363,0.0,0.0,0.0
44,2021-07-05 07:25:02.428,38.6993862,-9.1765368,0.0,0.0,0.0
45,2021-07-05 07:25:22.421,38.6993866,-9.1765383,0.0,0.0,0.0
46,2021-07-05 07:25:43.414,38.6993877,-9.1765382,0.0,0.0,0.0
47,2021-07-05 07:26:03.407,38.6993882,-9.1765386,0.0,0.0,0.0
48,2021-07-05 07:26:23.400,38.6993888,-9.1765409,0.0,0.0,0.0
49,2021-07-05 07:26:43.393,38.6993898,-9.1765425,0.0,0.0,0.0
50,2021-07-05 07:27:04.386,38.6993898,-9.1765406,0.0,0.0,0.0
51,2021-07-05 07:27:26.378,38.6993888,-9.1765385,0.0,0.0,0.0
52,2021-07-05 07:27:46.371,38.6993877,-9.1765376,0.0,0.0,0.0
53,2021-07-05 07:28:06.364,38.6993872,-9.1765379,0.0,0.0,0.0
54,2021-07-05 07:28:28.357,38.6993878,-9.176537,0.0,0.0,0.0
55,2021-07-05 07:28:48.350,38.6993875,-9.1765382,0.0,0.0,0.0
56,2021-07-05 07:29:08.343,38.699388,-9.1765368,0.0,0.0,0.0
