,timestamp,lat,lon,q_1,q_2,q_3
0,2021-08-07 07:25:12.146,38.6993873,-9.176554,1.0,1.0,1.0
1,2021-08-07 07:25:36.138,38.6993888,-9.1765508,1.0,1.0,1.0
2,2021-08-07 07:25:58.129,38.6993889,-9.1765511,0.0,0.0,0.0
3,2021-08-07 07:26:23.120,38.6993864,-9.1765524,0.0,0.0,0.0
4,2021-08-07 07:26:41.114,38.6993874,-9.176552,0.0,0.0,0.0
5,2021-08-07 07:27:06.105,38.6993863,-9.1765526,0.0,0.0,0.0
6,2021-08-07 07:29:26.053,38.6993872,-9.1765495,1.0,1.0,1.0
7,2021-08-07 07:29:43.047,38.6993877,-9.1765498,0.0,0.0,0.0
8,2021-08-07 07:30:20.033,38.6993865,-9.1765511,0.0,0.0,0.0
9,2021-08-07 07:30:44.025,38.6993871,-9.1765512,0.0,0.0,0.0
10,2021-08-07 07:31:19.012,38.6993891,-9.1765524,0.0,0.0,0.0
11,2021-08-07 07:32:00.002,38.6993904,-9.176551,0.0,0.0,0.0
12,2021-08-07 07:32:30.013,38.699388,-9.1765518,0.0,0.0,0.0
13,2021-08-07 07:33:11.028,38.6993892,-9.1765521,0.0,0.0,0.0
14,2021-08-07 07:33:41.039,38.6993875,-9.1765509,0.0,0.0,0.0
15,2021-08-07 07:34:15.052,38.6993894,-9.1765538,0.0,0.0,0.0
16,2021-08-07 07:34:38.060,38.6993882,-9.1765541,0.0,0.0,0.0
17,2021-08-07 07:35:03.069,38.6993876,-9.176552,1.0,1.0,1.0
18,2021-08-07 07:35:36.081,38.6993883,-9.1765515,1.0,1.0,1.0
19,2021-08-07 07:35:55.088,38.6993874,-9.17655,1.0,1.0,1.0
20,2021-08-07 07:36:31.101,38.6993898,-9.17655,0.0,0.0,0.0
21,2021-08-07 07:36:58.111,38.6993915,-9.1765463,0.0,0.0,0.0
22,2021-08-07 07:37:23.120,38.6993916,-9.1765469,0.0,0.0,0.0
23,2021-08-07 07:37:45.128,38.6993913,-9.1765492,0.0,0.0,0.0
24,2021-08-07 07:38:08.137,38.6993916,-9.1765489,1.0,1.0,1.0
25,2021-08-07 07:38:38.148,38.6993912,-9.1765502,1.0,1.0,1.0
26,2021-08-07 07:39:00.156,38.6993892,-9.1765504,0.0,0.0,0.0
27,2021-08-07 07:39:18.162,38.6993884,-9.1765488,0.0,0.0,0.0
28,2021-08-07 07:40:25.187,38.6993867,-9.1765497,1.0,1.0,1.0
29,2021-08-07 07:40:44.194,38.6993867,-9.1765499,1.0,1.0,1.0
30,2021-08-07 07:41:02.200,38.6993865,-9.1765508,1.0,1.0,1.0
31,2021-08-07 07:41:20.207,38.6993878,-9.1765499,0.0,0.0,0.0
32,2021-08-07 07:41:47.217,38.6993875,-9.1765501,1.0,1.0,1.0
33,2021-08-07 07:42:07.224,38.6993898,-9.1765496,1.0,1.0,1.0
34,2021-08-07 07:42:40.236,38.6993884,-9.1765498,1.0,1.0,1.0
35,2021-08-07 07:43:05.245,38.6993896,-9.1765518,1.0,1.0,1.0
36,2021-08-07 07:43:32.255,38.699389,-9.1765493,1.0,1.0,1.0
37,2021-08-07 07:43:54.263,38.6993892,-9.1765509,1.0,1.0,1.0
38,2021-08-07 07:44:29.276,38.6993893,-9.1765511,1.0,1.0,1.0
39,2021-08-07 07:44:52.284,38.6993878,-9.17655,1.0,1.0,1.0
40,2021-08-07 07:45:16.293,38.6993892,-9.1765514,1.0,1.0,1.0
41,2021-08-07 07:45:38.301,38.6993876,-9.1765484,1.0,1.0,1.0
42,2021-08-07 07:46:00.309,38.6993861,-9.1765503,1.0,1.0,1.0
43,2021-08-07 07:46:48.326,38.6993882,-9.1765487,0.0,0.0,0.0
44,2021-08-07 07:47:11.335,38.6993903,-9.1765495,1.0,1.0,1.0
45,2021-08-07 07:47:36.344,38.6993878,-9.176549,1.0,1.0,1.0
